STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,PUB_FIPS,CNTYFIPS,YR_SUB,STATSTRU,STATNAME,STATADDR
AL,AL0016,002,101-006,LINCOLN PUBLIC LIBRARY,49 COMPLEX DRIVE,LINCOLN,35096,5096,TALLADEGA,2057637777,CE,NO,2000, 0,0, 0,01,121,2006,00,00,00
AL,AL0017,002,101-007,LINEVILLE PUBLIC LIBRARY,60119 HIGHWAY 49,LINEVILLE,36266,0482,CLAY,2563965162,CE,NO,-1,20,0, 0,01,027,2006,00,00,00
AL,AL0018,002,101-008,LUCILE L. MORGAN PUBLIC LIBRARY,541 ROSS STREET,HEFLIN,36264,1339,CLEBURNE,2564632259,CE,NO,2400, 0,0, 0,01,029,2006,00,00,00
AL,AL0019,002,101-009,OXFORD PUBLIC LIBRARY,213 CHOCCOLOCCO STREET,OXFORD,36203,1617,CALHOUN,2568311750,CE,NC,-1,20,0, 0,01,015,2006,00,00,00
AL,AL0020,002,999-070,TALLADEGA PUBLIC LIBRARY,202 SOUTH STREET E,TALLADEGA,35160,2471,TALLADEGA,2563624211,CE,NO,24323, 0,0, 0,01,121,2006,00,00,00
AL,AL0022,002,999-033,ABBEVILLE MEMORIAL LIBRARY,301 KIRKLAND STREET,ABBEVILLE,36310,2419,HENRY,3345852818,CE,NO,-1,20,0, 0,01,067,2006,00,00,00
AL,AL0023,003,AL0023-003,ARITON - DOT LANEY MEMORIAL LIBRARY,30 WEST MAIN STREET,ARITON,36311,0026,DALE,3347622463,CE,NC,1421, 0,0, 0,01,045,2006,00,00,00
AL,AL0024,002,999-035,BLANCHE R. SOLOMON MEMORIAL LIBRARY,17 PARK STREET,HEADLAND,36345,1747,HENRY,3346932706,CE,NO,4295, 0,0, 0,01,067,2006,00,00,00
AL,AL0025,002,999-061,TUPPER LIGHTFOOT MEMORIAL LIBRARY,164 SOUTH MAIN STREET,BRUNDIDGE,36010,1809,PIKE,3347352145,CE,NO,2775, 0,0, 0,01,109,2006,00,00,00
AL,AL0026,002,999-079,OZARK-DALE CO. PUBLIC LIBRARY INC.,416 JAMES STREET,OZARK,36360,2090,DALE,3347745480,CE,NC,17604, 0,0, 0,01,045,2006,00,00,00
AL,AL0029,002,517-001,ELTON B. STEPHENS LIBRARY,17 SCHOOL STREET,CLIO,36017,0088,BARBOUR,3343972911,CE,NO,1636, 0,0, 0,01,005,2006,00,00,00
AL,AL0030,002,517-003,LOUISVILLE PUBLIC LIBRARY,"CITY HALL, MAIN STREET",LOUISVILLE,36048,0125,BARBOUR,3342665210,CE,NO,-1,20,0, 0,01,005,2006,00,00,00
AL,AL0031,002,999-077,MARY BERRY BROWN MEMORIAL LIBRARY,HINTON WATERS AVE & 3RD STREET,MIDLAND CITY,36350,0713,DALE,3349833511,CE,NC,1800, 0,0, 0,01,045,2006,00,00,00
AL,AL0032,002,999-078,NEWTON PUBLIC LIBRARY,203 OATES STREET,NEWTON,36352,9588,DALE,3342993316,CE,NC,3000, 0,0, 0,01,045,2006,00,00,00
AL,AL0033,002,517-004,TOWN AND COUNTY PUBLIC LIBRARY,45 NO. MIDWAY STREET,CLAYTON,36016,0518,BARBOUR,3347753506,CE,NO,2000, 0,0, 0,01,005,2006,00,00,00
AL,AL0034,002,999-060,TROY PUBLIC LIBRARY,300 NORTH THREE NOTCH STREET,TROY,36081,2022,PIKE,3345661314,CE,NO,11418, 0,0, 0,01,109,2006,00,00,00
AL,AL0035,002,999-058,UNION SPRINGS PUBLIC LIBRARY,103 NORTH PRAIRIE STREET,UNION SPRINGS,36089,1616,BULLOCK,3347382760,CE,NO,4000, 0,0, 0,01,011,2006,00,00,00
AL,AL0036,003,103-000,CROSS TRAILS REGIONAL LIBRARY,1604 NORTH MAIN STREET,OPP,36467,0770,COVINGTON,3344939526,CE,NO,800,35,0, 0,01,039,2006,00,00,00
AL,AL0037,002,103-001,ANDALUSIA PUBLIC LIBRARY,212 SOUTH THREE NOTCH STREET,ANDALUSIA,36420,3710,COVINGTON,3342226612,CE,NO,11869, 0,0, 0,01,039,2006,00,00,00
AL,AL0038,002,103-002,BRANTLEY PUBLIC LIBRARY,9042 WEST EMMETT AVE,BRANTLEY,36009,0045,CRENSHAW,3345278624,CE,NO,-1,20,0, 0,01,041,2006,00,00,00
AL,AL0039,002,999-034,ELBA PUBLIC LIBRARY,406 SIMMONS STREET,ELBA,36323,1759,COFFEE,3348976921,CE,NO,5000, 0,0, 0,01,031,2006,00,00,00
AL,AL0040,002,103-004,EMMA KNOX KENAN PUBLIC LIBRARY,312 SOUTH COMMERCE STREET,GENEVA,36340,0550,GENEVA,3346842459,CE,NO,2700, 0,0, 0,01,061,2006,00,00,00
AL,AL0041,002,999-041,ENTERPRISE PUBLIC LIBRARY,101 EAST GRUBBS STREET,ENTERPRISE,36330,2531,COFFEE,3343472636,CE,NO,12000, 0,0, 0,01,031,2006,00,00,00
AL,AL0042,002,103-006,FLORALA PUBLIC LIBRARY,1214 FOURTH STREET,FLORALA,36442,1814,COVINGTON,3348583525,CE,NO,3200, 0,0, 0,01,039,2006,00,00,00
AL,AL0043,002,AL0043-002,MCGREGOR-MCKINNEY PUBLIC LIBRARY,101 EAST FULTON STREET,HARTFORD,36344,1699,GENEVA,3345882384,CE,NO,2096, 0,0, 0,01,061,2006,00,14,00
AL,AL0044,002,103-008,LUVERNE PUBLIC LIBRARY,148 EAST THIRD AVENUE,LUVERNE,36049,M,CRENSHAW,3343355326,CE,NO,5000, 0,0, 0,01,041,2006,00,00,00
AL,AL0045,002,103-009,OPP PUBLIC LIBRARY,1604 NORTH MAIN STREET,OPP,36467,0717,COVINGTON,3344936423,CE,NO,8725, 0,0, 0,01,039,2006,00,00,00
AL,AL0046,002,103-010,SAMSON PUBLIC LIBRARY,200 NORTH JOHNSON STREET,SAMSON,36477,M,GENEVA,3348987806,CE,NO,-1,20,0, 0,01,061,2006,00,00,00
AL,AL0047,002,103-011,SLOCOMB PUBLIC LIBRARY,132 NORTH WASHINGTON STREET,SLOCOMB,36375,1026,GENEVA,3348869009,CE,NO,-1,20,0, 0,01,061,2006,00,00,00
AL,AL0048,002,104-000,HORSESHOE BEND REGIONAL LIBRARY,207 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2058259232,CE,NO,8300, 0,0, 0,01,123,2006,00,00,00
AL,AL0048,008,AL0048-008,HORSESHOE BEND REGIONAL BOOKMOBILE,207 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568254554,BS,CC,-3, 0,1, 0,01,123,2006,00,00,00
AL,AL0049,002,104-001,ADELIA MCCONNELL RUSSELL LIBRARY,318 CHURCH STREET,ALEXANDER CITY,35010,5010,TALLAPOOSA,2563296796,CE,NO,10810, 0,0, 0,01,123,2006,00,00,00
AL,AL0049,003,AL0049-003,MAMIE'S PLACE,813 CHURCH STREET,ALEXANDER CITY,35010,5010,TALLAPOOSA,2562344644,BR,CC,3250, 0,0, 0,01,123,2006,00,00,15
AL,AL0050,002,104-002,DADEVILLE PUBLIC LIBRARY,205 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568257820,CE,NO,1369, 0,0, 0,01,123,2006,00,00,00
AL,AL0051,002,104-003,GOODWATER PUBLIC LIBRARY,36 WEOGUFKA STREET,GOODWATER,35072,0140,COOSA,2568395741,CE,NO,4600, 0,0, 0,01,037,2006,00,00,00
AL,AL0052,002,104-004,AUBURN PUBLIC LIBRARY,749 EAST THACH AVENUE,AUBURN,36830,5545,LEE,3345013190,CE,NO,24065, 0,0, 0,01,081,2006,00,00,15
AL,AL0053,002,104-005,LEWIS COOPER JR. MEMORIAL LIBRARY,200 SOUTH 6TH STREET,OPELIKA,36801,0125,LEE,3347055380,CE,NO,10545, 0,0, 0,01,081,2006,00,00,00
AL,AL0054,002,104-006,MILLBROOK PUBLIC LIBRARY,3650 GRANDVIEW ROAD,MILLBROOK,36054,0525,ELMORE,3342856688,CE,NC,6000, 0,0, 0,01,051,2006,00,00,00
AL,AL0055,002,104-007,ROCKFORD PUBLIC LIBRARY,110 MAIN STREET,ROCKFORD,35136,0128,COOSA,2563774911,CE,NO,820, 0,0, 0,01,037,2006,00,00,00
AL,AL0056,002,104-008,TALLASSEE COMMUNITY LIBRARY,99 FREEMAN AVENUE,TALLASSEE,36078,M,TALLAPOOSA,3342832732,CE,NO,5619, 0,0, 0,01,123,2006,00,00,07
AL,AL0057,002,104-009,WETUMPKA PUBLIC LIBRARY,212 SOUTH MAIN STREET,WETUMPKA,36092,0249,ELMORE,3345671308,CE,NC,3200, 0,0, 0,01,051,2006,00,00,00
AL,AL0059,002,516-001,FLORENCE-LAUDERDALE PUBLIC LIBRARY,350 NORTH WOOD AVENUE,FLORENCE,35630,4706,LAUDERDALE,2567646564,CE,CC,39500, 0,0, 0,01,077,2006,00,00,00
AL,AL0060,002,999-039,HELEN KELLER PUBLIC LIBRARY,511 NORTH MAIN STREET,TUSCUMBIA,35674,2059,COLBERT,2563837065,CE,NC,10350, 0,0, 0,01,033,2006,00,00,00
AL,AL0061,002,999-042,LEIGHTON PUBLIC LIBRARY,8740 MAIN STREET,LEIGHTON,35646,0484,COLBERT,2564465380,CE,NC,3164, 0,0, 0,01,033,2006,00,00,00
AL,AL0062,002,999-050,MUSCLE SHOALS PUBLIC LIBRARY,1918 EAST AVALON AVENUE,MUSCLE SHOALS,35661,2402,COLBERT,2563869212,CE,NC,11600, 0,0, 0,01,033,2006,00,00,00
AL,AL0063,002,516-004,ROGERSVILLE PUBLIC LIBRARY,74 BANK STREET,ROGERSVILLE,35652,0190,LAUDERDALE,2562470151,CE,NC,6800, 0,0, 0,01,077,2006,00,00,00
AL,AL0064,002,999-066,SHEFFIELD PUBLIC LIBRARY,316 NORTH MONTGOMERY AVENUE,SHEFFIELD,35660,2709,COLBERT,2563865634,CE,NC,13000, 0,0, 0,01,033,2006,00,00,00
AL,AL0065,002,106-000,NORTHWEST REGIONAL LIBRARY,185 ASHWOOD DRIVE,WINFIELD,35594,0360,MARION,2054872330,CE,NO,-1,20,0, 0,01,093,2006,00,00,00
AL,AL0065,005,AL0065-005,NORTHWEST REGIONAL BOOKMOBILE,185 ASHWOOD DRIVE,WINFIELD,35594,1527,MARION,2054872330,BS,NO,-3, 0,1, 0,01,093,2006,00,00,15
AL,AL0066,002,106-001,CLYDE NIX PUBLIC LIBRARY,350 BEXAR AVENUE W,HAMILTON,35570,1944,MARION,2059214290,CE,NO,3650, 0,0, 0,01,093,2006,00,00,00
AL,AL0067,002,106-002,KENNEDY PUBLIC LIBRARY,17885 HIGHWAY 96,KENNEDY,35574,0070,LAMAR,2055963670,CE,NO,864, 0,0, 0,01,075,2006,00,00,00
AL,AL0068,002,106-003,MCHS COMMUNITY LIBRARY,8115 US HIGHWAY 43,GUIN,35563,0549,MARION,2054682544,CE,NO,4000, 0,0, 0,01,093,2006,00,00,00
AL,AL0069,002,106-004,MILLPORT PUBLIC LIBRARY,920 BLACK STREET,MILLPORT,35576,0159,LAMAR,2056624286,CE,NO,3000, 0,0, 0,01,075,2006,00,00,00
AL,AL0070,002,106-005,RUSSELLVILLE PUBLIC LIBRARY,110 EAST LAWRENCE STREET,RUSSELLVILLE,35653,2349,FRANKLIN,2563321535,CE,NO,4000, 0,0, 0,01,059,2006,00,00,00
AL,AL0071,002,106-006,SULLIGENT PUBLIC LIBRARY,55188 HIGHWAY 17,SULLIGENT,35586,0215,LAMAR,2056988631,CE,NO,2778, 0,0, 0,01,075,2006,00,00,15
AL,AL0072,002,106-007,MARY WALLACE COBB MEMORIAL LIBRARY,110 FIRST AVENUE NW,VERNON,35592,0357,LAMAR,2056956123,CE,NO,1870, 0,0, 0,01,075,2006,00,00,00
AL,AL0073,002,106-008,WEATHERFORD PUBLIC LIBRARY,307 4TH AVENUE S,RED BAY,35582,0870,FRANKLIN,2563569255,CE,NO,5000, 0,0, 0,01,059,2006,00,00,00
AL,AL0074,002,106-009,WINFIELD PUBLIC LIBRARY,185 ASHWOOD DRIVE,WINFIELD,35594,0688,MARION,2054872484,CE,NO,3384, 0,0, 0,01,093,2006,00,00,00
AL,AL0076,002,107-001,ATHENS-LIMESTONE PUBLIC LIBRARY,405 EAST SOUTH STREET,ATHENS,35611,2664,LIMESTONE,2562321233,CE,NO,10000, 0,0, 0,01,083,2006,00,00,00
AL,AL0077,002,107-002,DECATUR PUBLIC LIBRARY,504 CHERRY STREET NE,DECATUR,35602,1766,MORGAN,2563532993,CE,CC,20760, 0,0, 0,01,103,2006,00,00,00
AL,AL0078,002,107-003,HARTSELLE PUBLIC LIBRARY,152 SPARKMAN STREET NW,HARTSELLE,35640,2424,MORGAN,2567739880,CE,NC,5500, 0,0, 0,01,103,2006,00,00,00
AL,AL0079,002,107-004,LAWRENCE COUNTY PUBLIC LIBRARY,401 COLLEGE STREET,MOULTON,35650,1483,LAWRENCE,2569740883,CE,NC,4836, 0,0, 0,01,079,2006,00,00,00
AL,AL0080,002,AL0080-004,BALDWIN COUNTY LIBRARY COOPERATIVE,22743 MILWAUKEE STREET,ROBERTSDALE,36567,0399,BALDWIN,2519704010,CE,NC,1000, 0,0, 0,01,003,2006,00,00,00
AL,AL0080,004,500-000,BALDWIN COUNTY LIBRARY COOPERATIVE,22743 MILWAUKEE STREET,ROBERTSDALE,36567,0399,BALDWIN,2519704010,BS,NC,-3, 0,1, 0,01,003,2006,00,14,00
AL,AL0081,002,500-001,DAPHNE PUBLIC LIBRARY,2607 U.S. HWY 98,DAPHNE,36526,1225,BALDWIN,2516212818,CE,NC,18000, 0,0, 0,01,003,2006,00,00,15
AL,AL0082,002,500-002,FAIRHOPE PUBLIC LIBRARY,161 NORTH SECTION STREET,FAIRHOPE,36532,2490,BALDWIN,2519287483,CE,NC,14000, 0,0, 0,01,003,2006,00,00,00
AL,AL0083,002,999-072,FOLEY PUBLIC LIBRARY,319 EAST LAUREL AVENUE,FOLEY,36535,2680,BALDWIN,3349437665,CE,NC,7000, 0,0, 0,01,003,2006,00,00,00
AL,AL0084,002,500-004,BAY MINETTE PUBLIC LIBRARY,205  WEST SECOND STREET,BAY MINETTE,36507,4838,BALDWIN,2515801648,CE,NC,12200, 0,0, 0,01,003,2006,00,00,00
AL,AL0085,002,500-005,LOXLEY PUBLIC LIBRARY,1001 LOXLEY AVENUE,LOXLEY,36551,0527,BALDWIN,2519645695,CE,NC,1678, 0,0, 0,01,003,2006,00,00,00
AL,AL0086,002,500-006,OSCAR JOHNSON MEMORIAL LIBRARY,21967 6TH ST,SILVERHILL,36576,0309,BALDWIN,3349455201,CE,NC,1350, 0,0, 0,01,003,2006,00,00,00
AL,AL0087,002,999-071,ROBERTSDALE PUBLIC LIBRARY,18301 PENNSYLVANIA STREET,ROBERTSDALE,36567,3072,BALDWIN,2519478960,CE,NC,2000, 0,0, 0,01,003,2006,00,00,00
AL,AL0088,002,500-008,THOMAS B. NORTON PUBLIC LIBRARY,221 WEST 19TH AVENUE,GULF SHORES,36542,3055,BALDWIN,2519681176,CE,NC,9000, 0,0, 0,01,003,2006,00,00,00
AL,AL0090,002,501-001,ADAMSVILLE PUBLIC LIBRARY,4825 MAIN STREET,ADAMSVILLE,35005,0241,JEFFERSON,2056743399,CE,NC,1400, 0,0, 0,01,073,2006,00,00,00
AL,AL0091,002,501-002,BESSEMER PUBLIC LIBRARY,701 9TH AVENUE N,BESSEMER,35020,5305,JEFFERSON,2054287882,CE,NC,10860, 0,0, 0,01,073,2006,00,00,00
AL,AL0092,002,501-003,EMMET O'NEAL PUBLIC LIBRARY,50 OAK STREET,MOUNTAIN BROOK,35213,4295,JEFFERSON,2058790459,CE,NC,40500, 0,0, 0,01,073,2006,00,00,00
AL,AL0093,002,501-004,WALTER J. HANNA MEMORIAL LIBRARY,4615 GARY AVENUE,FAIRFIELD,35064,1341,JEFFERSON,2057836007,CE,NC,11300, 0,0, 0,01,073,2006,00,00,00
AL,AL0094,002,501-005,FULTONDALE PUBLIC LIBRARY,1015 WALKERS CHAPEL ROAD,FULTONDALE,35068,0549,JEFFERSON,2058496335,CE,NC,6595, 0,0, 0,01,073,2006,00,00,00
AL,AL0095,002,501-006,GARDENDALE-MARTHA MOORE LIBRARY,995 MT OLIVE ROAD,GARDENDALE,35071,4654,JEFFERSON,2056316639,CE,NC,7730, 0,0, 0,01,073,2006,00,00,00
AL,AL0096,002,501-007,GRAYSVILLE PUBLIC LIBRARY,315 SOUTH MAIN STREET,GRAYSVILLE,35073,1404,JEFFERSON,2056743040,CE,NC,4800, 0,0, 0,01,073,2006,00,00,00
AL,AL0097,002,501-008,HOMEWOOD PUBLIC LIBRARY,1721 OXMOOR ROAD,HOMEWOOD,35209,4085,JEFFERSON,2053326636,CE,NC,49627, 0,0, 0,01,073,2006,00,00,00
AL,AL0098,002,501-009,HOOVER PUBLIC LIBRARY,200 MUNICIPAL DRIVE,HOOVER,35216,5510,JEFFERSON,2054447810,CE,NC,80000, 0,0, 0,01,073,2006,00,00,00
AL,AL0099,002,501-010,HUEYTOWN PUBLIC LIBRARY,1372 HUEYTOWN ROAD,HUEYTOWN,35023,2443,JEFFERSON,2054911443,CE,NC,-1,20,0, 0,01,073,2006,00,00,00
AL,AL0100,002,501-011,IRONDALE PUBLIC LIBRARY,105 SOUTH 20TH STREET,IRONDALE,35210,1593,JEFFERSON,2059511415,CE,NC,8000, 0,0, 0,01,073,2006,00,00,00
AL,AL0101,002,501-012,LEEDS JANE CULBRETH LIBRARY,8104 PARKWAY DRIVE,LEEDS,35094,2225,JEFFERSON,2056995962,CE,NC,5000, 0,0, 0,01,073,2006,00,00,00
AL,AL0102,002,501-013,MIDFIELD PUBLIC LIBRARY,400 BRELAND DRIVE,MIDFIELD,35228,2732,JEFFERSON,2059231027,CE,NC,1400, 0,0, 0,01,073,2006,00,00,00
AL,AL0103,002,501-014,PLEASANT GROVE PUBLIC LIBRARY,501 PARK ROAD,PLEASANT GROVE,35127,0339,JEFFERSON,2057441742,CE,NC,-1,20,0, 0,01,073,2006,00,00,00
AL,AL0104,002,501-015,TARRANT PUBLIC LIBRARY,1143 FORD AVENUE,TARRANT,35217,2437,JEFFERSON,2058410575,CE,NC,4500, 0,0, 0,01,073,2006,00,00,00
AL,AL0105,002,501-016,TRUSSVILLE PUBLIC LIBRARY,201 PARKWAY DRIVE,TRUSSVILLE,35173,1125,JEFFERSON,2056552022,CE,NC,12200, 0,0, 0,01,073,2006,00,00,00
AL,AL0106,002,501-017,VESTAVIA HILLS PUBLIC LIBRARY,1112 MONTGOMERY HIGHWAY,VESTAVIA HILLS,35216,2797,JEFFERSON,2059780155,CE,NC,-1,20,0, 0,01,073,2006,00,00,00
AL,AL0107,002,501-018,WARRIOR PUBLIC LIBRARY,101 FIRST STREET,WARRIOR,35180,1500,JEFFERSON,2056473006,CE,NC,1800, 0,0, 0,01,073,2006,00,00,15
AL,AL0108,003,AL0108-003,AVONDALE REGIONAL  LIBRARY,509 40TH STREET SOUTH,BIRMINGHAM,35222,3300,JEFFERSON,2052264000,BR,CC,13000, 0,0, 0,01,073,2006,00,14,00
AL,AL0108,004,AL0108-004,BIRMINGHAM PUBLIC LIBRARY,2100 PARK PLACE,BIRMINGHAM,35203,2794,JEFFERSON,2052263610,CE,CC,213233, 0,0, 0,01,073,2006,00,00,00
AL,AL0108,005,AL0108-005,EAST ENSLEY BRANCH LIBRARY,900 14TH STREET ENSLEY,BIRMINGHAM,35218,1206,JEFFERSON,2057871928,BR,CC,5308, 0,0, 0,01,073,2006,00,00,00
AL,AL0108,006,AL0108-006,EAST LAKE BRANCH LIBRARY,5 OPORTO MADRID BLVD SOUTH,BIRMINGHAM,35206,4800,JEFFERSON,2058363341,BR,CC,6000, 0,0, 0,01,073,2006,00,00,00
AL,AL0108,007,AL0108-007,EASTWOOD BRANCH,"4500 MONTEVALLO ROAD, SUITE E106-10",BIRMINGHAM,35210,1912,JEFFERSON,2055914944,BR,CC,3312, 0,0, 0,01,073,2006,00,00,15
AL,AL0108,008,AL0108-008,ENSLEY BRANCH,1201 25TH STREET ENSLEY,BIRMINGHAM,35218,1944,JEFFERSON,2057852625,BR,CC,6480, 0,0, 0,01,073,2006,00,00,00
AL,AL0108,009,AL0108-009,FIVE POINTS WEST REGIONAL LIBRARY,4812 AVENUE W,BIRMINGHAM,35208,4704,JEFFERSON,2052264013,BR,CC,10000, 0,0, 0,01,073,2006,00,14,15
AL,AL0108,010,AL0108-010,INGLENOOK BRANCH LIBRARY,4100 40TH TERRACE NORTH,BIRMINGHAM,35217,4162,JEFFERSON,2058498739,BR,CC,2082, 0,0, 0,01,073,2006,00,00,00
AL,AL0108,011,AL0108-011,NORTH AVONDALE BRANCH LIBRARY,501 43RD STREET N,BIRMINGHAM,35222,1417,JEFFERSON,2055922082,BR,CC,4250, 0,0, 0,01,073,2006,00,00,00
AL,AL0108,012,AL0108-012,NORTH BIRMINGHAM REGIONAL,2501  31ST  AVENUE NORTH,BIRMINGHAM,35207,4554,JEFFERSON,2052264025,BR,CC,14000, 0,0, 0,01,073,2006,00,14,00
AL,AL0108,013,AL0108-013,POWDERLY BRANCH,3301 JEFFERSON AVENUE SW,BIRMINGHAM,35221,9989,JEFFERSON,2059256178,BR,CC,5080, 0,0, 0,01,073,2006,00,00,00
AL,AL0108,014,AL0108-014,PRATT CITY BRANCH,1100 HIBERNIAN STREET,BIRMINGHAM,35214,5312,JEFFERSON,2057985071,BR,CC,8100, 0,0, 0,01,073,2006,00,00,00
AL,AL0108,015,AL0108-015,SLOSSFIELD BRANCH,1916 25TH COURT NORTH,BIRMINGHAM,35234,1028,JEFFERSON,2053221222,BR,CC,3600, 0,0, 0,01,073,2006,00,00,00
AL,AL0108,016,AL0108-016,SMITHFIELD BRANCH,1  8TH AVENUE WEST,BIRMINGHAM,35204,3724,JEFFERSON,2053248428,BR,CC,8400, 0,0, 0,01,073,2006,00,00,00
AL,AL0108,017,AL0108-017,SOUTHSIDE BRANCH LIBRARY,1814 11TH AVENUE SOUTH,BIRMINGHAM,35205,5205,JEFFERSON,2059337776,BR,CC,8000, 0,0, 0,01,073,2006,00,00,00
AL,AL0108,018,AL0108-018,SPRINGVILLE ROAD REGIONAL LIBRARY,1224 OLD SPRINGVILLE ROAD,BIRMINGHAM,35215,7512,JEFFERSON,2052264081,BR,CC,17100, 0,0, 0,01,073,2006,00,00,00
AL,AL0108,019,AL0108-019,TITUSVILLE BRANCH,2 6TH AVENUE SW,BIRMINGHAM,35211,2909,JEFFERSON,2053221140,BR,CC,9123, 0,0, 0,01,073,2006,00,00,00
AL,AL0108,020,AL0108-020,WEST END BRANCH,1241 TUSCALOOSA AVENUE SW,BIRMINGHAM,35211,1929,JEFFERSON,2052264089,BR,CC,6000, 0,0, 0,01,073,2006,00,00,00
AL,AL0108,021,AL0108-021,WOODLAWN BRANCH,5709 FIRST AVENUE NORTH,BIRMINGHAM,35212,1603,JEFFERSON,2055952001,BR,CC,6500, 0,0, 0,01,073,2006,00,00,00
AL,AL0108,022,AL0108-022,WYLAM BRANCH,4300 7TH AVENUE WYLAM,BIRMINGHAM,35224,2624,JEFFERSON,2057850349,BR,CC,3100, 0,0, 0,01,073,2006,00,00,00
AL,AL0108,026,AL0108-026,MCCOY LITERACY LIBRARY,730 8TH AVE W. SUITE 320,BIRMINGHAM,35204,M,JEFFERSON,2053226371,BR,CC,1891, 0,0, 0,01,073,2006,00,00,00
AL,AL0109,002,504-000,DEKALB COUNTY PUBLIC LIBRARY,504 GRAND AVENUE NW,FORT PAYNE,35967,2313,DEKALB,2568452671,CE,NO,-1,20,0, 0,01,049,2006,00,00,00
AL,AL0109,005,AL0109-005,HENAGAR PUBLIC LIBRARY,17163 AL HWY 75 N,HENAGAR,35978,0039,DEKALB,2566573661,BR,NO,-1,20,0, 0,01,049,2006,00,00,15
AL,AL0109,006,AL0109-006,DEKALB COUNTY BOOKMOBILE,504 GRAND AVENUE NW,FORT PAYNE,35967,2313,DEKALB,2568452671,BS,NO,-3, 0,1, 0,01,049,2006,00,00,00
AL,AL0110,002,504-001,COLLINSVILLE PUBLIC LIBRARY,4299 ALABAMA HIGHWAY 68,COLLINSVILLE,35961,0743,DEKALB,2565242323,CE,NO,1800, 0,0, 0,01,049,2006,00,00,00
AL,AL0111,002,504-002,GERALDINE PUBLIC LIBRARY,13543 ALABAMA HWY 227,GERALDINE,35974,0268,DEKALB,2566596663,CE,NO,-1,20,0, 0,01,049,2006,00,00,00
AL,AL0112,002,504-003,RAINSVILLE PUBLIC LIBRARY,941 EAST MAIN STREET,RAINSVILLE,35986,0509,DEKALB,2566383311,CE,NO,6800, 0,0, 0,01,049,2006,00,00,00
AL,AL0113,003,505-000,ESCAMBIA CO. COOP. LIBRARY SYSTEM,700 EAST CHURCH STREET,ATMORE,36502,2694,ESCAMBIA,2513684130,CE,NO,360, 0,0, 0,01,053,2006,00,00,00
AL,AL0114,002,505-001,ATMORE PUBLIC LIBRARY,700 EAST CHURCH STREET,ATMORE,36502,2694,ESCAMBIA,2513685234,CE,NO,15000, 0,0, 0,01,053,2006,00,00,00
AL,AL0115,002,505-002,BREWTON PUBLIC LIBRARY,206 WEST JACKSON STREET,BREWTON,36426,1518,ESCAMBIA,3348674626,CE,NO,7459, 0,0, 0,01,053,2006,00,00,00
AL,AL0116,002,505-003,FLOMATON PUBLIC LIBRARY,608 MCCURDY STREET,FLOMATON,36441,0608,ESCAMBIA,2512963552,CE,NO,3000, 0,0, 0,01,053,2006,00,00,00
AL,AL0117,002,506-000,GADSDEN-ETOWAH CO. PUBLIC LIBRARY,254 COLLEGE STREET,GADSDEN,35901,4135,ETOWAH,2565494699,CE,CC,50000, 0,0, 0,01,055,2006,00,00,00
AL,AL0117,005,506-000,EAST GADSDEN PUBLIC LIBRARY,921 WILSON AVENUE,GADSDEN,35903,1742,ETOWAH,2565494691,BR,CC,-1,20,0, 0,01,055,2006,00,00,00
AL,AL0118,002,999-082,ATTALLA-ETOWAH CO. PUBLIC LIBRARY,604 NORTH 4TH STREET,ATTALLA,35954,2033,ETOWAH,2565389266,CE,NC,2500, 0,0, 0,01,055,2006,00,00,00
AL,AL0119,002,506-002,RAINBOW CITY PUBLIC LIBRARY,3702 RAINBOW DRIVE,RAINBOW CITY,35906,6324,ETOWAH,2564428477,CE,NC,10000, 0,0, 0,01,055,2006,00,00,00
AL,AL0121,002,508-001,DEMOPOLIS PUBLIC LIBRARY,211 EAST WASHINGTON STREET,DEMOPOLIS,36732,2133,MARENGO,3342891595,CE,NO,-1,20,0, 0,01,091,2006,00,00,00
AL,AL0121,003,AL0121-003,MARENGO LIBRARY SYSTEM,211 EAST WASHINGTON STREET,DEMOPOLIS,36732,2133,MARENGO,3342891595,BS,NO,-3, 0,1, 0,01,091,2006,00,00,00
AL,AL0122,002,508-002,MARENGO COUNTY PUBLIC LIBRARY,507 NORTH MAIN,LINDEN,36748,0519,MARENGO,3342952246,CE,NO,2300, 0,0, 0,01,091,2006,00,00,00
AL,AL0123,004,509-000,MARSHALL COUNTY COOPERATIVE LIBRARY,275 GUNTER AVENUE,GUNTERSVILLE,35976,2672,MARSHALL,2565822973,BS,NO,-3, 0,1, 0,01,095,2006,00,00,00
AL,AL0124,002,509-001,ARAB PUBLIC LIBRARY,325 2ND STREET NW,ARAB,35016,1346,MARSHALL,2565863366,CE,NO,7700, 0,0, 0,01,095,2006,00,00,00
AL,AL0125,002,509-002,BOAZ PUBLIC LIBRARY,205 SOUTH MAIN STREET,BOAZ,35957,2025,MARSHALL,2565938056,CE,NO,4376, 0,0, 0,01,095,2006,00,00,00
