STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,CNTY,ZIP,ZIP4,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,POPU_LSA,POPU_UND,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIA,OTHPAID,TOTSTAFF,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,STAFFEXP,TOTEXPCO,OTHOPEXP,TOTOPEXP,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEN,ELMATEXP,ELACCEXP,ELMATS,ELSVCACC,INETACC,INETUSE,STFTERMS,GPTERMS,PUB_FIPS,CNTYFIPS,YR_SUB,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,IMP24,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32,IMP33,IMP34,IMP35,IMP36,IMP37,IMP38,IMP39,IMP40
AK,AK0055,AK0055,PALMER PUBLIC LIBRARY,655 S. VALLEY WAY,PALMER,MATANUSKA-SUSITNA,99645,6697,9077454690,NO,CI,SO,Y,OTH,17703,17527,1,0,0,1,1,3,4,353919,7000,0,26547,387466,132737,51470,184207,42224,112779,339210,0,39346,402,555,120,2184,41600,8736,97545,180,285,41924,4480,9000,2025,36,Y,Y,PE,-1,-1,02,170,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0,20,20
AK,AK0056,AK0056,PELICAN PUBLIC LIBRARY,P. O. BOX 712,PELICAN,SKAGWAY-ANGOON,99832,0712,9077352500,NO,CI,SO,N,CI1,149,148,1,0,0,0,0,0,0,7400,7000,0,115,14515,,,,7935,,14881,0,7600,435,478,58,520,1721,52,1464,0,13,382,104,0,0,0,N,N,NA,0,0,02,232,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK,AK0057,AK0057,PETERSBURG PUBLIC LIBRARY,P. O. BOX 549,PETERSBURG,WRANGELL-PETERSBU,99833,0549,9077723349,NO,CI,SO,Y,CI1,3398,3364,1,0,0,1,1,1.5,2.5,170180,7000,267,6911,184358,96966,18241,115207,31267,14936,161410,0,26557,519,941,77,2200,25000,900,25832,150,274,7875,941,200,1746,3,N,Y,PE,-1,-1,02,280,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
AK,AK0058,AK0058,JESSIE WAKEFIELD MEMORIAL LIBRARY,P. O. BOX 49,PORT LIONS,KODIAK ISLAND,99550,0049,9074542488,NO,CI,SO,Y,CI1,242,240,1,0,0,0,0.38,0,0.38,3200,6800,0,1488,11488,,,,1785,,10701,200000,8380,163,320,51,780,1509,101,4091,0,24,518,192,0,0,35,N,N,NA,0,0,02,150,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
AK,AK0060,AK0060,RUBY COMMUNITY LIBRARY,P. O. BOX 90,RUBY,YUKON-KOYUKUK,99768,0010,9074684432,NO,CI,SO,Y,CI1,204,202,1,0,0,0,0.3,0,0.3,4100,5896,0,2188,12184,,,,2279,,12188,0,3700,56,59,14,624,747,3,4847,0,26,1046,117,0,0,2,N,N,NA,0,0,02,290,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
AK,AK0061,AK0061,ST. PAUL COMM/SCHOOL LIBRARY,P.O. BOX 905,ST. PAUL,ALEUTIANS WEST,99660,0905,9075462221,NO,CI,SO,Y,CI1,761,753,1,0,0,0,0.15,0.1,0.25,2031,6000,0,2243,10274,,,,4146,,10274,0,15312,976,686,96,460,5581,100,6365,2,1,4326,2667,0,738,0,N,Y,PE,-1,-1,02,016,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0,20,20
AK,AK0064,AK0064,SELDOVIA PUBLIC LIBRARY,P. O. DRAWER H,SELDOVIA,KENAI PENINSULA,99663,0189,9072347662,NO,NP,SO,N,OTH,883,874,1,0,0,0,0,0,0,0,5000,0,413,5413,,,,4652,,5180,0,11081,252,800,10,650,5033,75,8725,0,38,1720,0,0,0,0,N,Y,ST,-1,0,02,122,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,18, 0, 0, 0, 0,28,20
AK,AK0065,AK0065,SEWARD COMMUNITY LIBRARY,P. O. BOX 2389,SEWARD,KENAI PENINSULA,99664,0357,9072243646,NO,CI,SO,Y,OTH,6389,6325,1,0,0,1,1,2.8,3.8,238091,30487,4602,3428,276608,111525,46289,157814,37010,64585,259409,15474,26324,1471,1108,94,2392,159818,5027,48558,393,1035,13568,1871,1059,23163,27,N,Y,PE,-1,-1,02,122,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
AK,AK0066,AK0066,NELLIE WEYIOUANNA ILISAAVIK,P. O. BOX 72090,SHISHMAREF,NOME,99772,0051,9076493011,NO,CI,SO,Y,CI1,538,533,1,0,0,0,0.38,0,0.38,5153,7000,0,0,12153,,,,601,,12153,0,3475,104,125,12,480,638,5,1251,133,153,563,36,0,0,0,N,N,NA,0,0,02,180,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 5, 5, 0, 0, 1, 1, 1, 5, 5, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK,AK0067,AK0067,KETTLESON MEMORIAL LIBRARY,320 HARBOR DR,SITKA,SITKA,99835,7570,9077478708,NO,CO,SO,Y,CO1,8779,8692,1,0,0,1,2,5,7,440558,7000,0,13121,460679,202417,92822,295239,54923,110517,460679,0,51180,2298,1914,197,2964,87620,11232,140179,1172,1208,58039,3888,4399,51608,12,N,Y,PE,-1,-1,02,220,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
AK,AK0068,AK0068,SKAGWAY PUBLIC LIBRARY,P. O. BOX 394,SKAGWAY,SKAGWAY-ANGOON,99840,0394,9079832665,NO,CI,SO,Y,CI2,814,806,1,0,0,0,1,0.8,1.8,92281,7000,0,0,99281,,,,13320,,98281,10000,13457,199,848,58,2288,20291,936,13216,34,252,3731,745,88,406,10,N,Y,PE,-1,-1,02,232,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,18, 0, 0, 0, 0,20,20
AK,AK0069,AK0069,SOLDOTNA PUBLIC LIBRARY,235 N. BINKLEY ST,SOLDOTNA,KENAI PENINSULA,99669,7523,9072624227,NO,CI,SO,Y,OTH,9407,9313,1,0,0,0,3,0.5,3.5,247485,7000,0,0,254485,112130,40625,152755,33070,37389,223214,0,39603,406,1228,56,3068,67169,15616,76457,0,106,20434,2212,1935,2770,22,N,Y,PE,-1,-1,02,122,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10, 0, 0, 0, 0, 0, 0, 0, 0,20,20
AK,AK0070,AK0070,SUTTON PUBLIC LIBRARY,P. O. BOX 266,SUTTON,MATANUSKA-SUSITNA,99674,0266,9077454467,NO,CO,SO,Y,OTH,1603,1587,1,0,0,0,0.85,0.15,1,77184,8000,0,2396,87580,,,,13500,,84184,0,9291,265,420,31,1820,7083,200,8232,21,75,3402,686,450,1414,12,N,Y,PE,-1,-1,02,170,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0,20,20
AK,AK0071,AK0071,TAKOTNA COMMUNITY LIBRARY,P. O. BOX 86,TAKOTNA,YUKON-KOYUKUK,99675,0085,9072982229,NO,NP,SO,Y,OTH,58,57,1,0,0,0,0.3,0,0.3,0,6600,0,5098,11698,,,,1761,,11698,0,5883,54,232,8,624,1276,1322,4717,0,0,1622,1220,128,0,15,N,N,NA,0,0,02,290,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0
AK,AK0072,AK0072,TALKEETNA PUBLIC LIBRARY,P. O. BOX 768,TALKEETNA,MATANUSKA-SUSITNA,99676,0768,9077332359,NO,CO,SO,Y,OTH,1969,1949,1,0,0,0,1,0.5,1.5,82640,7000,0,0,89640,,,,13659,,89640,0,11673,201,644,70,1872,6910,1276,11684,11,40,3047,864,0,0,0,N,N,NA,0,0,02,170,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0,30, 0, 0,31, 0, 0, 0,10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK,AK0073,AK0073,TANANA COMMUNITY LIBRARY,P. O. BOX 109,TANANA,YUKON-KOYUKUK,99777,0089,9073667207,NO,NP,SO,Y,CI1,317,314,1,0,0,0,0.25,0,0.25,5000,7000,0,0,12000,,,,575,,14012,0,9280,510,250,27,480,950,150,1160,6,100,570,206,0,0,0,N,Y,PE,-1,-1,02,290,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,18, 0, 0, 0, 0,20,20
AK,AK0074,AK0074,DERMOTT O'TOOLE MEMORIAL LIBRARY,P. O. BOX 35,TENAKEE SPRINGS,SKAGWAY-ANGOON,99841,0035,9077362248,NO,CI,SO,Y,CI1,101,100,1,0,0,0,0.25,0,0.25,4200,6680,0,0,10880,,,,1815,,10877,0,5875,276,375,4,520,1305,25,2600,0,152,873,6,0,0,10,N,N,NA,0,0,02,232,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
AK,AK0075,AK0075,TOK COMMUNITY LIBRARY,P. O. BOX 227,TOK,SE FAIRBANK,99780,0227,9078835623,NO,NP,SO,N,OTH,1214,1202,1,0,0,0,0,0,0,2700,6600,0,1500,10800,,,,4959,,8860,0,10734,534,655,22,1225,7830,420,7696,0,177,878,217,0,315,0,N,Y,ST,-1,0,02,240,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,28,20
AK,AK0076,AK0076,TICASUK LIBRARY,P. O. BOX 28,UNALAKLEET,NOME,99684,0028,9076243053,NO,CI,SO,Y,CI1,784,776,1,0,0,0,0.38,0,0.38,10000,7000,0,0,17000,,,,1409,,16778,0,3909,14,64,10,832,1000,500,405,0,2,295,390,0,35,3,N,Y,PE,-1,-1,02,180,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,20,20
AK,AK0077,AK0077,VALDEZ CONSORTIUM LIBRARY,P. O. BOX 609,VALDEZ,VALDEZ-CORDOVA,99686,0609,9078354632,NO,CI,SO,Y,CI1,4155,4114,1,0,0,1,2,2.36,4.36,330151,7000,0,12400,349551,200192,45163,245355,29553,68604,343512,0,42530,2379,839,118,2592,39925,1500,49062,490,1360,6031,710,425,9502,34,Y,Y,PE,-1,-1,02,261,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
AK,AK0078,AK0078,WASILLA PUBLIC LIBRARY,391 N. MAIN,WASILLA,MATANUSKA-SUSITNA,99687,7085,9073765913,NO,CI,SO,Y,OTH,26476,26212,1,0,0,1,3,4.75,7.75,561259,7000,0,18073,586332,296640,90073,386713,58432,125373,570518,0,50101,1273,998,131,2080,65042,4647,155538,200,1077,82190,2911,7364,50659,2,N,Y,PI,-1,-1,02,170,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,30,30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
AK,AK0080,AK0080,WILLOW PUBLIC LIBRARY,P. O. BOX 129,WILLOW,MATANUSKA-SUSITNA,99688,0129,9074956424,NO,CO,SO,Y,OTH,2692,2665,1,0,0,0,1,0.7,1.7,111351,7000,0,0,118351,,,,15671,,118351,0,14822,485,532,64,1976,10320,834,16486,49,307,7020,737,326,1414,2,N,Y,PE,-1,-1,02,170,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
AK,AK0081,AK0081,IRENE INGLE PUBLIC LIBRARY,P. O. BOX 679,WRANGELL,WRANGELL-PETERSBU,99929,0679,9078743535,NO,CI,SO,Y,CI1,2589,2563,1,0,0,0,1,1.15,2.15,157247,8097,0,17316,182660,76947,41834,118781,25261,17011,161053,0,41511,614,1060,78,1924,28000,3600,32357,0,275,12884,575,2248,3194,28,N,Y,PE,-1,-1,02,280,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,20,20
AK,AK0082,AK0082,AKIAK SCHOOL COMMUNITY LIBRARY,P. O. BOX 52227,AKIAK,BETHEL,99552,0227,9077657325,NO,NL,SO,Y,CI1,316,313,1,0,0,0,0.4,0,0.4,20439,5800,0,0,26239,,,,483,,26285,0,7610,268,432,14,720,4900,25,9119,0,9,5797,2976,0,0,8,N,Y,ST,-1,0,02,050,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0,23,18, 0, 0, 0, 0,28,20
AK,AK0085,AK0085,KENNY LAKE PUBLIC LIBRARY,HC 60 BOX 223,KENNY LAKE,VALDEZ-CORDOVA,99573,9704,9078223015,NO,NP,MO,Y,OTH,490,485,1,0,1,0,0.45,0,0.45,1578,6220,0,2986,10784,,,,3112,,9276,8,5022,232,407,4,936,1851,20,5023,0,41,2264,104,0,0,0,N,Y,ST,-1,0,02,261,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,19, 0, 0, 0, 0,28,20
AK,AK0087,AK0087,KOYUK PUBLIC LIBRARY,P. O. BOX 69,KOYUK,NOME,99753,0069,9079633971,NO,CI,SO,Y,CI1,296,293,1,0,0,0,0.25,0,0.25,5520,6840,0,0,12360,,,,714,,12370,0,10092,74,122,10,740,1200,10,666,0,7,215,388,0,0,0,N,N,NA,0,0,02,180,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK,AK0088,AK0088,PILOT STATION PUBLIC LIBRARY,P. O. BOX 5130,PILOT STATION,WADE HAMPTON,99650,5103,9075493211,NO,CI,SO,Y,CI1,558,552,1,0,0,0,0.25,0,0.25,2835,0,0,0,2835,,,,0,,2835,0,4272,108,130,11,480,2776,405,4261,137,158,735,0,0,0,0,N,N,NA,0,0,02,270,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 5, 5, 5, 5, 0, 7, 5, 0, 5, 5, 0, 0, 0, 0,11,11, 0, 0, 0, 0, 0
AK,AK0091,AK0091,TULUKSAK SCH/COMM LIBRARY,P. O. BOX 115,TULUKSAK,BETHEL,99679,0115,9076956989,NO,NL,SO,Y,OTH,421,417,1,0,0,0,0.5,0,0.5,30600,5800,0,0,36400,,,,4241,,30213,0,7139,50,382,20,480,1823,155,3766,3,157,3516,495,114,372,20,N,Y,ST,-1,0,02,050,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 1,30, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0,28,20
AK,AK0094,AK0094,TUZZY HIGBEE CONSORTIUM LIBRARY,P. O. BOX 749,BARROW,NORTH SLOPE,99723,7337,9078521720,NO,MJ,MO,Y,CO1,9389,9295,1,7,0,2,2,3,5,500902,64725,301217,5560,872404,361646,85770,447416,74010,81867,603293,0,31261,986,2055,147,5752,13486,1465,15654,71,892,2949,405,17000,9000,25,Y,Y,PE,-1,-1,02,185,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0,20,20
AK,AK0095,AK0095,AKIACHAK SCH/COMM LIBRARY,P. O. BOX 100,AKIACHAK,BETHEL,99551,0100,9078254428,NO,NL,SO,Y,OTH,569,563,1,0,0,0,0.4,0,0.4,25020,5800,0,0,30820,,,,4289,,24335,0,9562,107,402,47,960,12000,50,9035,140,161,6028,5054,0,0,4,N,Y,ST,-1,0,02,050,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0,23,18, 0, 0, 0, 0,28,20
AK,AK0097,AK0097,ESTHER GREENWALD LIBRARY,P. O. BOX 157,HOONAH,SKAGWAY-ANGOON,99829,0157,9079453611,NO,CI,SO,Y,CI1,896,887,1,0,0,0,1,0.7,1.7,53680,12000,0,0,65680,,,,12962,,65680,0,17040,64,793,37,2380,22890,2930,15663,0,118,8434,7163,5100,1400,11,N,Y,PE,-1,-1,02,232,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
AK,AK0099,AK0099,MOOSE PASS PUBLIC LIBRARY,GENERAL DELIVERY,MOOSE PASS,KENAI PENINSULA,99631,M,9072883111,NO,NP,SO,N,OTH,199,197,1,0,0,0,0,0,0,0,5000,0,175,5175,,,,2916,,5034,0,4338,187,184,8,480,393,40,946,0,0,286,45,0,688,3,N,Y,PE,-1,-1,02,122,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,20,20
AK,AK0100,AK0100,NIKOLAI PUBLIC LIBRARY,P. O. BOX 9145,NIKOLAI,YUKON-KOYUKUK,99691,9145,9072932113,NO,CI,SO,Y,CI1,103,102,1,0,0,0,0.35,0,0.35,3951,5000,0,0,8951,,,,4279,,8951,0,4495,20,170,39,700,300,10,900,0,0,235,0,0,0,0,N,N,NA,0,0,02,290,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0,10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK,AK0101,AK0101,SAND POINT SCH/COMM LIBRARY,P. O. BOX 249,SAND POINT,ALEUTIANS EAST,99661,0249,9073832331,NO,CI,SO,Y,CI1,830,822,1,0,0,0,0.13,0.13,0.26,2700,5400,0,0,8100,,,,2229,,8059,0,6400,48,368,43,480,6206,1800,22195,0,175,18508,2887,0,720,55,N,Y,PE,-1,-1,02,013,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0,20,20
AK,AK0102,AK0102,EGEGIK VILLAGE LIBRARY,P. O. BOX 29,EGEGIK,LAKE & PENINSULA,99579,M,9072332208,NO,NL,SO,Y,CI1,132,131,1,0,0,0,0.25,0,0.25,4500,6800,0,0,11300,,,,5060,,14269,0,6150,277,319,21,620,100,10,1381,0,0,616,7,0,300,0,N,Y,PI,-1,-1,02,164,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0,11, 0, 0, 0,20,20
AK,AK0103,AK0103,TRAPPER CREEK LIBRARY,P. O. BOX 13388,TRAPPER CREEK,MATANUSKA-SUSITNA,99683,0388,9077331546,NO,NP,SO,Y,OTH,914,905,1,0,0,0,0.5,0,0.5,27750,7000,0,1626,36376,,,,7121,,31142,0,6829,365,232,28,992,1947,75,4088,2,192,1803,410,250,2800,42,N,Y,PE,-1,-1,02,170,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
AK,AK0104,AK0104,HOLY CROSS SCH/COM LIBRARY,P. O. BOX 210,HOLY CROSS,YUKON-KOYUKUK,99602,0210,9074767118,NO,NP,SO,Y,CI1,277,274,1,0,0,0,0,0.25,0.25,4805,7000,0,0,11805,,,,4680,,10399,0,5250,22,12,24,432,11554,3586,2094,68,79,1783,652,0,0,0,N,Y,ST,-1,0,02,290,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0,31,31, 1, 5, 5, 8,10, 0, 0,18, 0, 0, 0, 0,28,20
AK,AK0108,AK0108,OLD HARBOR LIBRARY,P. O. BOX 109,OLD HARBOR,KODIAK ISLAND,99643,0109,9072872307,NO,CI,SO,Y,CI1,297,294,1,0,0,0,0.4,0,0.4,5960,6600,0,0,12560,,,,1348,,11059,0,2274,57,69,79,832,950,8,810,73,84,310,25,0,0,0,N,N,NA,0,0,02,150,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 5, 5, 5,30, 0, 0, 0, 0, 5, 5, 0, 0, 0, 1,11,11, 0, 0, 0, 0, 0
AK,AK0109,AK0109,RUSSIAN MISSION SCHOOL COMMUNITY LIBRARY,P. O. BOX 49,RUSSIAN MISSION,WADE HAMPTON,99657,0090,9075845126,NO,CI,SO,Y,CI1,295,292,1,0,0,0,0.25,0,0.25,4899,6600,0,110,11609,,,,2524,,11499,0,256,5,66,29,480,1200,25,470,0,5,272,551,0,0,0,N,Y,PI,-1,-1,02,270,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0,11,18, 0, 0, 0, 0,20,20
AK,AK0111,AK0111,AKUTAN PUBLIC LIBRARY,P. O. BOX 26,AKUTAN,ALEUTIANS EAST,99501,0026,9072747555,NO,CI,SO,Y,CI1,408,404,1,0,0,0,0.5,0.1,0.6,15260,7000,4150,0,26410,,,,1880,,22410,4000,6817,146,173,13,1300,1560,155,1340,100,116,717,1060,365,0,54,N,Y,PE,-1,-1,02,013,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 5, 8, 0, 0, 1,18, 0, 0, 0, 0,20,20
AK,AK0112,AK0112,FALSE PASS PUBLIC LIBRARY,P.O. BOX 50,FALSE PASS,ALEUTIANS EAST,99583,0050,9075482319,NO,CI,SO,Y,CI1,58,57,1,0,0,0,1,0,1,5000,7000,4000,0,16000,,,,5971,,12024,0,2796,11,176,21,1900,1250,47,1750,0,45,493,302,0,0,0,N,N,NA,0,0,02,013,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1,11,11, 0, 0, 0, 0, 0
AK,AK0113,AK0113,OUZINKIE TRIBAL COUNCIL MEDIA CENTER,P.O. BOX 130,OUZINKIE,KODIAK ISLAND,99644,0130,9076802323,NO,NL,SO,Y,CI1,252,249,1,0,0,0,0.5,0,0.5,5000,7000,4217,0,16217,,,,2781,,12000,0,600,49,34,5,1040,260,2,466,0,0,104,13,0,1711,17,N,Y,PE,-1,-1,02,150,1999,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,20,20
