LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,C_FSCS,ELMATEXP,ELACCEXP,ELMATS,ELSVCACC,INETACC,INETUSE,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,IMP24,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32
780,Kettleson Memorial Library,320 Harbor Dr,Sitka,99835,7570,9077478708,8632,1,0,0,1,1.5,5,6.5,387684,8890,0,17420,413994,213518,56669,270187,60019,83788,413994,0,49516,5900,1308,152,2964,89792,10816,135893,1851,1874,55138,3405,NO,CO,SO,-1,Y,-1,3800,0,Y,Y,PE,8632,AK0067,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
790,Skagway Public Library,P. O. Box 394,Skagway,99840,0394,9079832665,767,1,0,0,0,1,0.8,1.8,92225,6890,100,0,99215,,,,12255,,88203,0,13125,118,486,0,2288,16744,312,17290,0,348,3551,722,NO,CI,SO,-1,Y,0,140,10,Y,Y,PE,767,AK0068,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
800,Soldotna Public Library,235 N. Binkley St,Soldotna,99669,7523,9072624227,9081,1,0,0,0,2,1,3,194107,6890,0,7795,208792,104776,34543,139319,24692,35620,199631,0,29935,995,1200,67,2832,30897,4320,74473,3,69,18568,2246,NO,CI,SO,-1,Y,3800,-1,25,Y,N,,9081,AK0069,AK,02,97,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10, 0, 0
820,Sutton Public Library,P. O. Box 266,Sutton,99674,0266,9077454467,1719,1,0,0,0,0.75,0.37,1.12,77063,6890,0,0,83953,,,,11093,,83953,0,7293,180,389,31,1820,7000,200,10217,22,170,5341,961,NO,CO,SO,-1,Y,0,-1,0,Y,N,,1719,AK0070,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
830,Takotna Community Library,P. O. Box 86,Takotna,99675,9999,9072982229,46,1,0,0,0,0.3,0,0.3,4558,6512,0,0,11070,,,,1121,,10720,0,6054,99,225,13,1044,1400,1275,10596,0,0,3012,1220,NO,NP,SO,-1,Y,0,0,0,N,N,,46,AK0071,AK,02,97,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,10, 0, 0
840,Talkeetna Public Library,P. O. Box 768,Talkeetna,99676,0768,9077332359,1481,1,0,0,0,1,0.38,1.38,76444,6890,0,0,83334,,,,9779,,83334,0,8484,154,418,80,1872,6398,1163,8603,15,680,2620,288,NO,CI,SO,-1,Y,0,0,0,N,N,,1481,AK0072,AK,02,97,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 9, 0, 0
850,Tanana Community Library,P. O. Box 109,Tanana,99777,0089,9073667203,293,1,0,0,0,0.25,0,0.25,8613,6134,0,0,14747,,,,3384,,14745,14745,9280,510,250,42,480,5000,200,6300,0,400,2400,14,NO,SP,SO,-1,Y,-1,-1,0,Y,Y,PE,293,AK0073,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
870,Dermott O'Toole Memorial Library,P. O. Box 35,Tenakee Springs,99841,0035,9077362248,114,1,0,0,0,0.27,0,0.27,3597,6360,0,26,9983,,,,1524,,10006,0,5317,274,344,4,550,1260,76,2346,0,175,720,100,NO,CI,SO,-1,Y,0,0,8,N,N,,114,AK0074,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
880,Tok Community Library,P. O. Box 227,Tok,99780,0227,9078835623,1210,1,0,0,0,0,0,0,1900,6411,0,1832,10143,,,,5058,,10144,0,10734,534,655,22,1198,8843,175,9624,0,14,1425,164,NO,NP,SO,-1,N,0,-1,0,Y,Y,ST,1210,AK0075,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
900,Ticasuk Library,P. O. Box 28,Unalakleet,99684,0028,9076243053,798,1,0,0,0,0.4,0,0.4,8038,6890,0,0,14928,,,,1491,,14928,0,4343,29,36,15,830,1146,16,385,0,0,149,425,NO,CI,SO,-1,Y,0,0,0,N,N,,798,AK0076,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
910,Valdez Consortium Library,P. O. Box 609,Valdez,99686,0609,9078354632,4254,1,0,0,1,2,2.36,4.36,363647,6890,0,12400,382937,235958,53167,289125,22078,69927,381130,0,40058,2326,649,175,2784,44862,1500,50725,541,1391,8066,827,NO,AP,SO,-1,Y,3811,7615,30,Y,Y,PE,4254,AK0077,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
920,Wasilla Public Library,391 N. Main,Wasilla,99687,7085,9073765913,24464,1,0,0,1,3,4.75,7.75,490175,6890,0,8972,506037,243503,88745,332248,56459,101167,489874,0,52350,1155,749,112,2080,65000,4061,149214,731,1247,77656,2105,NO,CI,SO,-1,Y,7250,850,2,Y,Y,ST,24464,AK0078,AK,02,97,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
950,Willow Public Library,P. O. Box 129,Willow,99688,0129,9074956424,2489,1,0,0,0,0.75,0.98,1.73,90478,6890,0,0,97368,,,,12303,,97368,0,13146,426,328,35,1976,10066,1586,15642,130,575,6849,938,NO,CO,SO,-1,Y,1380,-1,-1,Y,Y,UK,2489,AK0080,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
960,Irene Ingle Public Library,P. O. Box 679,Wrangell,99929,0679,9078743535,2595,1,0,0,0,0.75,1.15,1.9,119550,6890,4232,7300,137972,,,,19344,,126441,11532,39344,536,727,69,1924,26500,3200,34652,1,362,11512,440,NO,CI,SO,-1,Y,11532,-1,27,Y,Y,PE,2595,AK0081,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20,Akiak School Community Library,P. O. Box 52227,Akiak,99552,0227,9077657325,328,1,0,0,0.33,0.33,0.5,0.83,39039,5756,4232,0,49027,,,,4251,,44791,0,9464,618,315,40,1580,996,19,5271,5,7,1925,392,NO,SP,SO,-1,Y,-1,-1,10,Y,Y,ST,328,AK0082,AK,02,97,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
440,Kenny Lake Public Library,HC 60 Box 223,Copper Center,99573,9704,9078223015,498,1,0,1,0,0.25,0,0.25,1787,6134,0,2598,10519,,,,3597,,9251,0,4555,200,261,4,1411,1424,20,2590,0,105,610,121,NO,NP,MO,-1,Y,0,0,0,N,N,,498,AK0085,AK,02,97,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10, 0
490,Koyuk Public Library,P. O. Box 69,Koyuk,99753,0069,9079633971,280,1,0,0,0,0.42,0,0.42,5000,6840,0,0,11840,,,,2053,,13117,0,10039,78,115,18,884,3640,0,833,0,30,296,1045,NO,CI,SO,-1,Y,0,0,0,N,N,,280,AK0087,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
670,Pilot Station Public Library,P. O. Box 5130,Pilot Station,99650,5103,9075493211,536,1,0,0,0,0.25,0,0.25,0,5000,0,0,5000,,,,334,,4601,0,11401,246,342,27,480,3333,258,4180,0,0,725,282,NO,CI,SO,-1,Y,0,0,-1,N,N,,536,AK0088,AK,02,97,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 5, 5, 5, 5, 0, 7, 5, 0, 0, 0, 0,10, 0
890,Tuluksak Sch/Comm Library,P. O. Box 115,Tuluksak,99679,0115,9076956709,327,1,0,0,0.33,0.5,0.25,0.75,39307,5756,4232,0,49295,,,,3848,,44979,0,7165,0,850,20,1440,2000,150,6800,10,15,3700,1080,NO,SP,SO,-1,Y,-1,-1,5,Y,Y,ST,327,AK0091,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
85,Tuzzy Higbee Consortium Library,P. O. Box 749,Barrow,99723,7337,9078524042,9203,1,7,0,1,1,3,4,314989,48230,60274,151132,574625,312983,61436,374419,147920,52337,574676,0,27805,171,1352,181,4912,21217,7214,24468,135,1388,2391,392,NO,MJ,MO,-1,Y,31734,-1,47,Y,Y,PE,9203,AK0094,AK,02,97,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0
65,Akiachak Sch/Comm Library,P. O. Box 100,Akiachak,99551,0100,9078254818,554,1,0,0,0.33,0.33,0.5,0.83,35360,5756,4232,0,45348,,,,3202,,41115,0,7935,107,672,27,680,8973,520,16115,55,151,3414,4551,NO,SP,SO,-1,Y,-1,-1,0,Y,Y,ST,554,AK0095,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
370,Esther Greenwald Library,P. O. Box 157,Hoonah,99829,0157,9079453611,900,1,0,0,0,1,0.5,1.5,75843,6890,0,0,82733,,,,8054,,82743,0,15095,84,718,41,2182,22755,122,11666,0,141,5793,8120,NO,SP,SO,-1,Y,1100,-1,4,Y,N,,900,AK0097,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
555,Moose Pass Public Library,General Delivery,Moose Pass,99631,9999,9072883111,195,1,0,0,0,0,0,0,0,5000,0,0,5000,,,,2459,,5001,0,4137,64,156,8,528,526,50,1098,0,0,301,24,NO,NP,SO,-1,N,0,0,0,N,N,,195,AK0099,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
580,Nikolai Public Library,P. O. BOX 45,Nikolai,99691,9145,9072932113,109,1,0,0,0,0.35,0,0.35,5377,5945,0,0,11322,,,,4398,,11322,0,4169,0,170,39,700,1500,20,500,0,0,142,0,NO,CI,SO,-1,Y,0,0,0,N,N,,109,AK0100,AK,02,97,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10, 0, 0
710,Sand Point Sch/Comm Library,P. O. Box 249,Sand Point,99661,0249,9073832393,808,1,0,0,0,0.25,0,0.25,1471,5378,0,0,6849,,,,3484,,7484,0,5450,400,295,35,480,942,112,4565,0,48,2490,370,NO,SP,SO,-1,Y,0,-1,0,N,Y,ST,808,AK0101,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255,Egegik Village Library,P. O. Box 29,Egegik,99579,9999,9072332211,139,1,0,0,0,0.25,0,0.25,0,5588,4557,0,10145,,,,1687,,8146,0,6592,217,436,28,480,500,12,327,0,0,136,28,NO,NP,SO,-1,Y,-1,-1,0,N,N,,139,AK0102,AK,02,97,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0
885,Trapper Creek Library,P. O. Box 13388,Trapper Creek,99683,0388,9077331546,720,1,0,0,0,0.3,0,0.3,0,5454,0,3419,8873,,,,1404,,8873,0,6366,346,181,16,557,1160,38,3099,3,118,1757,243,NO,NP,SO,-1,Y,0,-1,0,Y,Y,ST,720,AK0103,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
355,Holy Cross Sch/Com Library,P. O. Box 210,Holy Cross,99602,0210,9074767118,261,1,0,0,0,0.25,0,0.25,4423,7274,4232,0,15929,,,,4005,,13310,0,5250,22,12,24,480,12932,3269,2193,0,0,1867,1217,NO,SP,SO,-1,Y,0,-1,0,Y,N,,261,AK0104,AK,02,97,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0
30,Alakanuk Public Library,P. O. Box 167,Alakanuk,99554,0167,9072383313,633,1,0,0,0,0.25,0,0.25,0,3525,0,0,3525,,,,517,,3525,0,1335,0,404,32,520,3936,0,1419,15,100,750,0,NO,CI,SO,-1,Y,0,0,0,N,N,,633,AK0107,AK,02,97,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 2, 2, 5, 5, 0, 7, 1, 1, 5, 5, 9, 0, 0
630,Old Harbor Library,P. O. Box 109,Old Harbor,99643,0109,9072862204,316,1,0,0,0,0.5,0,0.5,5325,6134,0,0,11459,,,,1247,,11161,0,6722,145,202,85,480,990,16,735,0,0,275,36,NO,CI,SO,-1,Y,0,0,-1,N,N,,316,AK0108,AK,02,97,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 5, 5, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
705,Russian Mission School Community Library,P. O. Box 90,Russian Mission,99657,0049,9075845111,284,1,0,0,0,0.25,0,0.25,4000,6388,0,0,10388,,,,3976,,10012,0,150,5,65,29,480,680,20,550,0,2,390,295,NO,SP,SO,-1,Y,-1,-1,10,Y,N,,284,AK0109,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25,Akutan Public Library,P. O. Box 26,Akutan,99553,0026,9076982230,414,1,0,0,0,0.5,0,0.5,14102,6890,4232,350,25574,,,,5356,,20992,0,5814,128,125,23,1000,2500,100,1143,0,16,541,666,NO,CI,SO,-1,Y,0,0,40,N,N,,414,AK0111,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
275,Larsen Center Library,P. O. Box 50,False Pass,99583,0050,9075482319,79,1,0,0,0,0,0,0,7000,4960,0,0,11960,,,,4961,,6981,0,1664,0,61,10,480,2125,13,1876,0,0,953,656,NO,CI,SO,-1,N,0,0,0,N,N,,79,AK0112,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
635,Ouzinkie Media Center,P. O. Box 130,Ouzinkie,99644,0130,9076802323,259,1,0,0,0,0.5,0,0.5,5000,5168,4232,0,14400,,,,8399,,14203,0,315,0,24,1,780,390,50,303,0,0,98,203,NO,NL,SO,-1,Y,-1,350,6,Y,N,,259,AK0113,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
708,St. George Comm/School Library,P. O. Box 959,St. George,99591,0959,9078592229,184,1,0,0,0,0.25,0,0.25,5000,6890,0,0,11890,,,,3496,,11888,0,62050,704,75,55,480,6319,75,1915,0,20,1579,5527,NO,SP,SO,-1,Y,0,0,0,N,N,,184,AK0114,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
905,UNALASKA PUBLIC LIBRARY,P. O. Box 610,Unalaska,99685,0610,9075815060,4087,1,0,0,1,1,0.5,1.5,217003,8480,0,0,225483,,,,113828,,210483,15000,4289,0,3,54,868,4035,274,4198,0,300,1487,359,NO,CI,SO,-1,Y,3450,2985,7,Y,Y,PE,4087,AK0115,AK,02,97,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100-000,Carl Elliott Regional Library,20 East 18th Street,Jasper,35501,5491,2052212568,62100,1,0,0,1,2.5,0.5,3,58962,99832,0,27429,186223,64570,10113,74683,43088,56804,174575,0,107898,0,1584,0,2232,128039,0,3015,9,382,41,0,HQ,MJ,SO,Walker,Y,0,0,0,N,N,,60054,AL0001,AL,01,97,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 5, 1, 0, 7, 1, 0, 0, 0, 0, 0, 0
100-001,Arley Public Library,%Town Hall,Arley,35541,0146,2053870103,381,1,0,0,0,0.5,0,0.5,5926,0,0,0,5926,,,,0,,5926,0,6560,0,0,8,1040,1089,345,4323,2,5,2511,150,ME,CI,SO,Winston,Y,0,0,0,N,N,,368,AL0002,AL,01,97,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0
100-002,Cordova Public Library,130 Main Street,Cordova,35550,5550,2054839578,2579,1,0,0,0,0.5,0,0.5,8450,0,0,0,8450,,,,0,,8450,0,6085,59,3,8,1040,7369,743,11310,2,1,4199,200,ME,CI,SO,Walker,Y,0,0,0,N,N,,2494,AL0003,AL,01,97,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0
100-003,Dora Public Library,1485 Sharon Blvd,Dora,35062,0700,2056483211,2288,1,0,0,0,1,0,1,16500,0,0,0,16500,,,,0,,16500,0,5353,59,3,8,2066,6538,112,2700,0,0,2116,277,ME,CI,SO,Walker,Y,0,0,0,N,N,,2213,AL0004,AL,01,97,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0,10, 0
100-004,Double Springs Public Library,Blake Drive,Double Springs,35553,0555,2054892412,1225,1,0,0,0,0.75,0,0.75,17129,0,0,0,17129,,,,0,,17129,0,9807,269,30,30,1719,3500,3748,13740,2,102,7149,1557,ME,CI,SO,Winston,Y,0,0,0,N,N,,1185,AL0005,AL,01,97,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0
100-005,Haleyville Public Library,913 20th Street,Haleyville,35565,1323,2054867450,4557,1,0,0,0,2,0,2,37801,0,0,0,37801,,,,0,,37801,0,7222,59,42,12,2380,15489,2477,10624,2,103,4185,342,ME,CI,SO,Winston,Y,0,0,0,N,N,,4407,AL0006,AL,01,97,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0
100-006,Jasper Public Library,20 East 18th Street,Jasper,35501,5491,2052218512,13850,1,0,0,0,1,4,5,124080,0,0,14079,138159,71294,14836,86130,18054,33975,138159,0,49980,417,369,80,2530,33393,4412,100852,0,212,41647,1825,ME,CI,SO,Walker,Y,0,0,0,N,N,,13394,AL0007,AL,01,97,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0
100-008,Sumiton Public Library,TOWN HALL,Sumiton,35148,0010,2056483262,2658,1,0,0,0,0.75,0,0.75,16000,0,0,0,16000,,,,0,,16000,0,10114,59,3,0,1159,7595,982,10658,2,42,6040,560,ME,CI,SO,Walker,Y,0,0,0,N,N,,2570,AL0009,AL,01,97,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0
101-000,Cheaha Regional Library,935 Coleman Street,Heflin,36264,1313,2054637125,65750,0,0,2,0,1,1.5,2.5,8400,87863,0,1276,97539,53116,9885,63001,16834,17704,97539,0,12533,630,32,11,2460,1988,1213,106432,68,1296,46033,1049,HQ,MJ,MA,Cleburne,Y,235,-1,11,Y,N,,63584,AL0010,AL,01,97,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
101-001,Annie L. Awbrey Public Library,736 College Street,Roanoke,36274,1616,3348632632,6593,1,0,0,0,1,4,5,65200,6878,3000,2246,77324,36000,8030,44030,20374,12920,77324,0,18887,384,0,45,2228,17664,582,12958,0,51,4670,1389,ME,CI,SO,Randolph,Y,0,-1,0,Y,N,,6376,AL0011,AL,01,97,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101-002,Ashland City Public Library,"113 North 2nd Avenue, W",Ashland,36251,0296,2053543427,2006,1,0,0,0,1,1.5,2.5,20021,2850,3000,3713,29584,14626,715,15341,7850,4000,27191,0,13031,40,0,2,1976,11018,741,11201,0,200,2303,228,ME,CI,SO,Clay,Y,0,0,0,N,N,,1940,AL0012,AL,01,97,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
999-028,B. B. Comer Memorial Library,314 North Broadway Avenue,Sylacauga,35150,2528,2052490961,13838,1,0,0,0,1,10,11,390563,14962,15696,80024,501245,215667,47878,263545,65250,122496,451291,0,75954,609,494,167,2733,49563,9965,134816,0,58,48092,4521,NO,CI,SO,Talladega,Y,0,53552,0,N,Y,PI,13382,AL0013,AL,01,97,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101-004,Cherokee County Public Library,310 Mary Street,Centre,35960,2026,2059275838,20475,1,0,0,0,1,2,3,54332,12325,0,915,67572,30758,8878,39636,16648,11164,67448,0,22449,817,53,37,2000,5650,875,17781,0,24,3104,428,ME,CO,SO,Cherokee,Y,3000,-1,1,Y,N,,19801,AL0014,AL,01,97,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101-005,Earle A. Rainwater Memorial Library,112 Ninth Avenue SW,Childersburg,35044,1642,2053787239,5009,1,0,0,0,2,0.6,2.6,47439,4600,3000,6665,61704,31306,3823,35129,19723,12454,67306,0,21849,252,34,51,2010,14271,1786,27904,3,21,5574,374,ME,CI,SO,Talladega,Y,1799,2659,14,Y,Y,PE,4844,AL0015,AL,01,97,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101-006,Lincoln Public Library,49 Complex Drive,Lincoln,35096,5096,2057637244,4077,1,0,0,0,1,0.73,1.73,37000,3111,3000,5065,48176,,,,13045,,44491,0,9168,25,82,35,2337,7598,1201,33492,2,138,13228,812,ME,CI,SO,Talladega,Y,0,0,0,N,N,,3943,AL0016,AL,01,97,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
