STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,CNTY,ZIP,ZIP4,PHONE,C_OUT_TY,C_MSA,SQ_FEET,L_NUM_BM,PUB_FIPS,CNTYFIPS,YR_SUB,IMP1,IMP2
AL,AL0033,002,517-004,TOWN AND COUNTY PUBLIC LIBRARY,MIDWAY STREET,CLAYTON,BARBOUR,36016,0518,3347753506,CE,NO,-1,0,01,005,2003,0,20
AL,AL0034,002,999-060,TROY PUBLIC LIBRARY,300 NORTH THREE NOTCH STREET,TROY,PIKE,36081,2022,3345661314,CE,NO,-1,0,01,109,2003,0,20
AL,AL0035,002,999-058,UNION SPRINGS PUBLIC LIBRARY,103 NORTH PRAIRIE STREET,UNION SPRINGS,BULLOCK,36089,1616,3347382760,CE,NO,-1,0,01,011,2003,0,20
AL,AL0036,003,103-000,CROSS TRAILS REGIONAL LIBRARY,1604 NORTH MAIN STREET,OPP,COVINGTON,36467,0770,3344939526,CE,NO,-1,0,01,039,2003,0,20
AL,AL0037,002,103-001,ANDALUSIA PUBLIC LIBRARY,212 SOUTH THREE NOTCH STREET,ANDALUSIA,COVINGTON,36420,3710,3342226612,CE,NO,-1,0,01,039,2003,0,20
AL,AL0038,002,103-002,BRANTLEY PUBLIC LIBRARY,9273 NORTH MAIN STREET,BRANTLEY,CRENSHAW,36009,0013,3345278624,CE,NO,-1,0,01,041,2003,0,20
AL,AL0039,002,999-034,ELBA PUBLIC LIBRARY,406 SIMMONS STREET,ELBA,COFFEE,36323,1759,3348976921,CE,NO,-1,0,01,031,2003,0,20
AL,AL0040,002,103-004,EMMA KNOX KENAN PUBLIC LIBRARY,312 SOUTH COMMERCE STREET,GENEVA,GENEVA,36340,0550,3346842459,CE,NO,-1,0,01,061,2003,0,20
AL,AL0041,002,999-041,ENTERPRISE PUBLIC LIBRARY,101 EAST GRUBBS STREET,ENTERPRISE,COFFEE,36330,2531,3343472636,CE,NO,-1,0,01,031,2003,0,20
AL,AL0042,002,103-006,FLORALA PUBLIC LIBRARY,510 NORTH 4TH STREET,FLORALA,COVINGTON,36442,1814,3348583525,CE,NO,-1,0,01,039,2003,0,20
AL,AL0043,002,103-007,HARTFORD PUBLIC LIBRARY,203 WEST MAIN STREET,HARTFORD,GENEVA,36344,1699,3345882384,CE,NO,-1,0,01,061,2003,0,20
AL,AL0044,002,103-008,LUVERNE PUBLIC LIBRARY,148 EAST THIRD AVENUE,LUVERNE,CRENSHAW,36049,M,3343355326,CE,NO,-1,0,01,041,2003,0,20
AL,AL0045,002,103-009,OPP PUBLIC LIBRARY,1604 NORTH MAIN STREET,OPP,COVINGTON,36467,0717,3344936423,CE,NO,-1,0,01,039,2003,0,20
AL,AL0046,002,103-010,SAMSON PUBLIC LIBRARY,200 NORTH JOHNSON STREET,SAMSON,GENEVA,36477,0147,3348987806,CE,NO,-1,0,01,061,2003,0,20
AL,AL0047,002,103-011,SLOCOMB PUBLIC LIBRARY,107 NORTH WASHINGTON STREET,SLOCOMB,GENEVA,36375,0330,3348869009,CE,NO,-1,0,01,061,2003,0,20
AL,AL0048,002,104-000,HORSESHOE BEND REGIONAL LIBRARY,207 NORTH WEST STREET,DADEVILLE,TALLAPOOSA,36853,1355,2058259232,CE,NO,-1,0,01,123,2003,0,20
AL,AL0048,008,AL0048-008,HORSESHOE BEND REGIONAL BOOKMOBILE,207 NORTH WEST STREET,DADEVILLE,TALLAPOOSA,36853,1355,2568254554,BS,CC,-3,1,01,123,2003,0,0
AL,AL0049,002,104-001,ADELIA MCCONNELL RUSSELL LIBRARY,318 CHURCH STREET,ALEXANDER CITY,TALLAPOOSA,35010,5010,2563296796,CE,NO,-1,0,01,123,2003,0,20
AL,AL0049,003,AL0049-003,MAMIE'S PLACE,318 CHURCH STREET,ALEXANDER CITY,TALLAPOOSA,35010,5010,2562344644,BR,CC,-1,0,01,123,2003,0,20
AL,AL0050,002,104-002,DADEVILLE PUBLIC LIBRARY,205 NORTH WEST STREET,DADEVILLE,TALLAPOOSA,36853,1355,2058257820,CE,NO,-1,0,01,123,2003,0,20
AL,AL0051,002,104-003,GOODWATER PUBLIC LIBRARY,36 WEOGUFKA STREET,GOODWATER,COOSA,35072,0140,2568395741,CE,NO,-1,0,01,037,2003,0,20
AL,AL0052,002,104-004,AUBURN PUBLIC LIBRARY,161 NORTH ROSS STREET,AUBURN,LEE,36830,4803,3348874997,CE,NO,-1,0,01,081,2003,0,20
AL,AL0053,002,104-005,LEWIS COOPER JR. MEMORIAL LIBRARY,200 SOUTH 6TH STREET,OPELIKA,LEE,36801,0125,3347055380,CE,NO,-1,0,01,081,2003,0,20
AL,AL0054,002,104-006,MILLBROOK PUBLIC LIBRARY,3901 PARK CIRCLE,MILLBROOK,ELMORE,36054,0525,3342856688,CE,NC,-1,0,01,051,2003,0,20
AL,AL0055,002,104-007,ROCKFORD PUBLIC LIBRARY,MAIN STREET,ROCKFORD,COOSA,35136,0128,2563774911,CE,NO,-1,0,01,037,2003,0,20
AL,AL0056,002,104-008,TALLASSEE COMMUNITY LIBRARY,102 FREEMAN AVENUE,EAST TALLASSEE,TALLAPOOSA,36023,0671,3342832732,CE,NO,-1,0,01,123,2003,0,20
AL,AL0057,002,104-009,WETUMPKA PUBLIC LIBRARY,212 SOUTH MAIN STREET,WETUMPKA,ELMORE,36092,0249,3345671308,CE,NC,-1,0,01,051,2003,0,20
AL,AL0059,002,516-001,FLORENCE-LAUDERDALE PUBLIC LIBRARY,218 NORTH WOOD AVENUE,FLORENCE,LAUDERDALE,35630,4706,2567646564,CE,CC,-1,0,01,077,2003,0,20
AL,AL0060,002,999-039,HELEN KELLER PUBLIC LIBRARY,511 NORTH MAIN STREET,TUSCUMBIA,COLBERT,35674,2059,2563837065,CE,NC,-1,0,01,033,2003,0,20
AL,AL0061,002,999-042,LEIGHTON PUBLIC LIBRARY,8740 MAIN STREET,LEIGHTON,COLBERT,35646,0484,2564465380,CE,NC,-1,0,01,033,2003,0,20
AL,AL0062,002,999-050,MUSCLE SHOALS PUBLIC LIBRARY,1918 EAST AVALON AVENUE,MUSCLE SHOALS,COLBERT,35661,2402,2563869212,CE,NC,-1,0,01,033,2003,0,20
AL,AL0063,002,516-004,ROGERSVILLE PUBLIC LIBRARY,74 BANK STREET,ROGERSVILLE,LAUDERDALE,35652,0190,2562470151,CE,NC,-1,0,01,077,2003,0,20
AL,AL0064,002,999-066,SHEFFIELD PUBLIC LIBRARY,316 NORTH MONTGOMERY AVENUE,SHEFFIELD,COLBERT,35660,2709,2563865633,CE,NC,-1,0,01,033,2003,0,20
AL,AL0065,002,106-000,NORTHWEST REGIONAL LIBRARY,185 ASHWOOD DRIVE,WINFIELD,MARION,35594,0360,2054872330,CE,NO,-1,0,01,093,2003,0,20
AL,AL0065,005,AL0065-005,NORTHWEST REGIONAL BOOKMOBILE,"185 ASHWOOD DRIVE,  P.O. BOX 1527",WINFIELD,MARION,35594,1527,2054872330,BS,NO,-3,1,01,093,2003,0,0
AL,AL0066,002,106-001,CLYDE NIX PUBLIC LIBRARY,350 BEXAR AVENUE W,HAMILTON,MARION,35570,1944,2059214290,CE,NO,-1,0,01,093,2003,0,20
AL,AL0067,002,106-002,KENNEDY PUBLIC LIBRARY,17885 HIGHWAY 96,KENNEDY,LAMAR,35574,0070,2055963670,CE,NO,-1,0,01,075,2003,0,20
AL,AL0068,002,106-003,MCHS COMMUNITY LIBRARY,8115 US HIGHWAY 43,GUIN,MARION,35563,0549,2054682544,CE,NO,-1,0,01,093,2003,0,20
AL,AL0069,002,106-004,MILLPORT PUBLIC LIBRARY,480 COLUMBUS STREET,MILLPORT,LAMAR,35576,0159,2056624286,CE,NO,-1,0,01,075,2003,0,20
AL,AL0070,002,106-005,RUSSELLVILLE PUBLIC LIBRARY,110 EAST LAWRENCE STREET,RUSSELLVILLE,FRANKLIN,35653,2349,2563321535,CE,NO,-1,0,01,059,2003,0,20
AL,AL0071,002,106-006,SULLIGENT PUBLIC LIBRARY,55188 HIGHWAY 17,SULLIGENT,LAMAR,35586,0215,2056988631,CE,NO,-1,0,01,075,2003,0,20
AL,AL0072,002,106-007,MARY WALLACE COBB MEMORIAL LIBRARY,110 FIRST AVENUE NW,VERNON,LAMAR,35592,0357,2056956123,CE,NO,-1,0,01,075,2003,0,20
AL,AL0073,002,106-008,WEATHERFORD PUBLIC LIBRARY,307 4TH AVENUE S,RED BAY,FRANKLIN,35582,0870,2563569255,CE,NO,-1,0,01,059,2003,0,20
AL,AL0074,002,106-009,WINFIELD PUBLIC LIBRARY,185 ASHWOOD DRIVE,WINFIELD,MARION,35594,0688,2054872484,CE,NO,-1,0,01,093,2003,0,20
AL,AL0075,003,107-000,WHEELER BASIN REGIONAL LIBRARY,504 CHERRY STREET NE,DECATUR,MORGAN,35602,1766,2563532993,CE,CC,-1,0,01,103,2003,0,20
AL,AL0076,002,107-001,ATHENS-LIMESTONE PUBLIC LIBRARY,405 EAST SOUTH STREET,ATHENS,LIMESTONE,35611,2664,2562321233,CE,NO,-1,0,01,083,2003,0,20
AL,AL0077,002,107-002,DECATUR PUBLIC LIBRARY,504 CHERRY STREET NE,DECATUR,MORGAN,35602,1766,2563532993,CE,CC,-1,0,01,103,2003,0,20
AL,AL0078,002,107-003,HARTSELLE PUBLIC LIBRARY,152 SPARKMAN STREET NW,HARTSELLE,MORGAN,35640,2424,2567739880,CE,NC,-1,0,01,103,2003,0,20
AL,AL0079,002,107-004,LAWRENCE COUNTY PUBLIC LIBRARY,401 COLLEGE STREET,MOULTON,LAWRENCE,35650,1483,2569740883,CE,NC,-1,0,01,079,2003,0,20
AL,AL0080,002,500-000,BALDWIN COUNTY LIBRARY COOPERATIVE,22743 MILWAUKEE STREET,ROBERTSDALE,BALDWIN,36567,0399,3349477632,CE,NC,-1,0,01,003,2003,0,20
AL,AL0080,004,AL0080-004,BALDWIN COUNTY LIBRARY COOPERATIVE BOOKMOBILE,22743 MILWAUKEE STREET,ROBERTSDALE,BALDWIN,36567,0399,3349477632,BS,NC,-3,1,01,003,2003,0,0
AL,AL0081,002,500-001,DAPHNE PUBLIC LIBRARY,618 WHISPERING PINES ROAD,DAPHNE,BALDWIN,36526,1225,3346212818,CE,NC,-1,0,01,003,2003,0,20
AL,AL0082,002,500-002,FAIRHOPE PUBLIC LIBRARY,161 NORTH SECTION STREET,FAIRHOPE,BALDWIN,36532,2490,3349287483,CE,NC,-1,0,01,003,2003,0,20
AL,AL0083,002,999-072,FOLEY PUBLIC LIBRARY,319 EAST LAUREL AVENUE,FOLEY,BALDWIN,36535,2680,3349437665,CE,NC,-1,0,01,003,2003,0,20
AL,AL0084,002,500-004,BAY MINETTE PUBLIC LIBRARY,205  WEST SECOND STREET,BAY MINETTE,BALDWIN,36507,4838,3349377947,CE,NC,-1,0,01,003,2003,0,20
AL,AL0085,002,500-005,LOXLEY PUBLIC LIBRARY,1001 LOXLEY AVENUE,LOXLEY,BALDWIN,36551,0527,3349645695,CE,NC,-1,0,01,003,2003,0,20
AL,AL0086,002,500-006,OSCAR JOHNSON MEMORIAL LIBRARY,21967 6TH ST,SILVERHILL,BALDWIN,36576,0185,3349455201,CE,NC,-1,0,01,003,2003,0,20
AL,AL0087,002,999-071,ROBERTSDALE PUBLIC LIBRARY,18301 PENNSYLVANIA STREET,ROBERTSDALE,BALDWIN,36567,3072,3349475720,CE,NC,-1,0,01,003,2003,0,20
AL,AL0088,002,500-008,THOMAS B. NORTON PUBLIC LIBRARY,221 WEST 19TH AVENUE,GULF SHORES,BALDWIN,36542,3055,3349681176,CE,NC,-1,0,01,003,2003,0,20
AL,AL0090,002,501-001,ADAMSVILLE PUBLIC LIBRARY,4825 MAIN STREET,ADAMSVILLE,JEFFERSON,35005,0241,2056743399,CE,NC,-1,0,01,073,2003,0,20
AL,AL0091,002,501-002,BESSEMER PUBLIC LIBRARY,400 NORTH 19TH STREET,BESSEMER,JEFFERSON,35020,4819,2054287882,CE,NC,-1,0,01,073,2003,0,20
AL,AL0092,002,501-003,EMMET O'NEAL PUBLIC LIBRARY,50 OAK STREET,MOUNTAIN BROOK,JEFFERSON,35213,4295,2058790459,CE,NC,-1,0,01,073,2003,0,20
AL,AL0093,002,501-004,WALTER J. HANNA MEMORIAL LIBRARY,4615 GARY AVENUE,FAIRFIELD,JEFFERSON,35064,1341,2057836007,CE,NC,-1,0,01,073,2003,0,20
AL,AL0093,003,501-004,WESTERN HILLS MALL BRANCH,SUITE 32 ARONOV DRIVE,FAIRFIELD,JEFFERSON,35064,5064,2059231150,BR,CC,-1,0,01,073,2003,0,20
AL,AL0094,002,501-005,FULTONDALE PUBLIC LIBRARY,1015 WALKERS CHAPEL ROAD,FULTONDALE,JEFFERSON,35068,0549,2058496335,CE,NC,-1,0,01,073,2003,0,20
AL,AL0095,002,501-006,GARDENDALE-MARTHA MOORE LIBRARY,995 MT OLIVE ROAD,GARDENDALE,JEFFERSON,35071,4654,2056316639,CE,NC,-1,0,01,073,2003,0,20
AL,AL0096,002,501-007,GRAYSVILLE PUBLIC LIBRARY,315 SOUTH MAIN STREET,GRAYSVILLE,JEFFERSON,35073,1404,2056743040,CE,NC,-1,0,01,073,2003,0,20
AL,AL0097,002,501-008,HOMEWOOD PUBLIC LIBRARY,1721 OXMOOR ROAD,HOMEWOOD,JEFFERSON,35209,4085,2058778661,CE,NC,-1,0,01,073,2003,0,20
AL,AL0098,002,501-009,HOOVER PUBLIC LIBRARY,200 MUNICIPAL DRIVE,HOOVER,JEFFERSON,35216,5510,2054447800,CE,NC,-1,0,01,073,2003,0,20
AL,AL0099,002,501-010,HUEYTOWN PUBLIC LIBRARY,1372 HUEYTOWN ROAD,HUEYTOWN,JEFFERSON,35023,2443,2054911443,CE,NC,-1,0,01,073,2003,0,20
AL,AL0100,002,501-011,IRONDALE PUBLIC LIBRARY,105 SOUTH 20TH STREET,IRONDALE,JEFFERSON,35210,1593,2059511415,CE,NC,-1,0,01,073,2003,0,20
AL,AL0101,002,501-012,LEEDS JANE CULBRETH LIBRARY,802 PARKWAY DRIVE SE,LEEDS,JEFFERSON,35094,2217,2056995962,CE,NC,-1,0,01,073,2003,0,20
AL,AL0102,002,501-013,MIDFIELD PUBLIC LIBRARY,400 BRELAND DRIVE,MIDFIELD,JEFFERSON,35228,2732,2059231027,CE,NC,-1,0,01,073,2003,0,20
AL,AL0103,002,501-014,PLEASANT GROVE PUBLIC LIBRARY,501 PARK ROAD,PLEASANT GROVE,JEFFERSON,35127,0339,2057447221,CE,NC,-1,0,01,073,2003,0,20
AL,AL0104,002,501-015,TARRANT PUBLIC LIBRARY,1143 FORD AVENUE,TARRANT,JEFFERSON,35217,2437,2058492825,CE,NC,-1,0,01,073,2003,0,20
AL,AL0105,002,501-016,TRUSSVILLE PUBLIC LIBRARY,201 PARKWAY DRIVE,TRUSSVILLE,JEFFERSON,35173,1125,2056552022,CE,NC,-1,0,01,073,2003,0,20
AL,AL0106,002,501-017,VESTAVIA HILLS-SCRUSHY PUB LIBRARY,1112 MONTGOMERY HIGHWAY,VESTAVIA HILLS,JEFFERSON,35216,2797,2059780155,CE,NC,-1,0,01,073,2003,0,20
AL,AL0107,002,501-018,WARRIOR PUBLIC LIBRARY,10 FIRST STREET,WARRIOR,JEFFERSON,35180,1500,2056473006,CE,NC,-1,0,01,073,2003,0,20
AL,AL0108,003,AL0108-003,AVONDALE BRANCH LIBRARY,509 40TH STREET SOUTH,BIRMINGHAM,JEFFERSON,35222,3300,2055955821,BR,CC,-1,0,01,073,2003,0,20
AL,AL0108,004,AL0108-004,BIRMINGHAM PUBLIC LIBRARY,2100 PARK PLACE,BIRMINGHAM,JEFFERSON,35203,2794,2052263610,CE,CC,-1,0,01,073,2003,0,20
AL,AL0108,005,AL0108-005,EAST ENSLEY BRANCH LIBRARY,900 14TH STREET ENSLEY,BIRMINGHAM,JEFFERSON,35218,1206,2057871928,BR,CC,-1,0,01,073,2003,0,20
AL,AL0108,006,AL0108-006,EAST LAKE BRANCH LIBRARY,5 OPORTO MADRID BLVD SOUTH,BIRMINGHAM,JEFFERSON,35206,4800,2058363341,BR,CC,-1,0,01,073,2003,0,20
AL,AL0108,007,AL0108-007,EASTWOOD BRANCH,EASTWOOD MALL,BIRMINGHAM,JEFFERSON,35210,1912,2055914944,BR,CC,-1,0,01,073,2003,0,20
AL,AL0108,008,AL0108-008,ENSLEY BRANCH,1201 25TH STREET ENSLEY,BIRMINGHAM,JEFFERSON,35218,1944,2057852625,BR,CC,-1,0,01,073,2003,0,20
AL,AL0108,009,AL0108-009,FIVE POINTS WEST LIBRARY,4620 AVENUE V,BIRMINGHAM,JEFFERSON,35208,4704,2057808151,BR,CC,-1,0,01,073,2003,0,20
AL,AL0108,010,AL0108-010,INGLENOOK BRANCH LIBRARY,4100 40TH TERRACE NORTH,BIRMINGHAM,JEFFERSON,35217,4162,2058498739,BR,CC,-1,0,01,073,2003,0,20
AL,AL0108,011,AL0108-011,NORTH AVONDALE RESOURCE CENTER,501 43RD STREET N,BIRMINGHAM,JEFFERSON,35222,1417,2055922082,BR,CC,-1,0,01,073,2003,0,20
AL,AL0108,012,AL0108-012,NORTH BIRMINGHAM BRANCH,2501  31ST  AVENUE NORTH,BIRMINGHAM,JEFFERSON,35207,4554,2052546454,BR,CC,-1,0,01,073,2003,0,20
AL,AL0108,013,AL0108-013,POWDERLY BRANCH,3301 JEFFERSON AVENUE SW,BIRMINGHAM,JEFFERSON,35221,9989,2059256178,BR,CC,-1,0,01,073,2003,0,20
AL,AL0108,014,AL0108-014,PRATT CITY BRANCH,1100 HIBERNIAN STREET,BIRMINGHAM,JEFFERSON,35214,5312,2057985071,BR,CC,-1,0,01,073,2003,0,20
AL,AL0108,015,AL0108-015,SLOSSFIELD BRANCH,1916 25TH COURT NORTH,BIRMINGHAM,JEFFERSON,35234,1028,2053221222,BR,CC,-1,0,01,073,2003,0,20
AL,AL0108,016,AL0108-016,SMITHFIELD BRANCH,1  8TH AVENUE WEST,BIRMINGHAM,JEFFERSON,35204,3724,2053248428,BR,CC,-1,0,01,073,2003,0,20
AL,AL0108,017,AL0108-017,SOUTH SIDE BRANCH LIBRARY,1814 11TH AVENUE SOUTH,BIRMINGHAM,JEFFERSON,35205,5205,2059337776,BR,CC,-1,0,01,073,2003,0,20
AL,AL0108,018,AL0108-018,SPRINGVILLE ROAD REGIONAL LIBRARY,1224 OLD SPRINGVILLE ROAD,BIRMINGHAM,JEFFERSON,35215,7512,2058560824,BR,CC,-1,0,01,073,2003,0,20
AL,AL0108,019,AL0108-019,TITUSVILLE BRANCH,2 6TH AVENUE SW,BIRMINGHAM,JEFFERSON,35211,2909,2053221140,BR,CC,-1,0,01,073,2003,0,20
AL,AL0108,020,AL0108-020,WEST END BRANCH,1241 TUSCALOOSA AVENUE SW,BIRMINGHAM,JEFFERSON,35211,1929,2057855518,BR,CC,-1,0,01,073,2003,0,20
AL,AL0108,021,AL0108-021,WOODLAWN BRANCH,5709 FIRST AVENUE NORTH,BIRMINGHAM,JEFFERSON,35212,1603,2055952001,BR,CC,-1,0,01,073,2003,0,20
AL,AL0108,022,AL0108-022,WYLAM BRANCH,4300 7TH AVENUE WYLAM,BIRMINGHAM,JEFFERSON,35224,2624,2057850349,BR,CC,-1,0,01,073,2003,0,20
AL,AL0108,026,AL0108-026,MCCOY LITERACY LIBRARY,730 8TH AVE W. SUITE 320,BIRMINGHAM,JEFFERSON,35204,M,2053226371,BR,CC,-1,0,01,073,2003,0,20
AL,AL0109,002,504-000,DEKALB COUNTY PUBLIC LIBRARY,504 GRAND AVENUE NW,FORT PAYNE,DEKALB,35967,2313,2568452671,CE,NO,-1,0,01,049,2003,0,20
AL,AL0109,005,AL0109-005,HENAGAR PUBLIC LIBRARY,% OF TOWN HALL,HENAGAR,DEKALB,35978,0039,2056576282,BR,NO,-1,0,01,049,2003,0,20
AL,AL0109,006,AL0109-006,DEKALB COUNTY BOOKMOBILE,504 GRAND AVENUE NW,FORT PAYNE,DEKALB,35967,2313,2568452671,BS,NO,-3,1,01,049,2003,0,0
AL,AL0110,002,504-001,COLLINSVILLE PUBLIC LIBRARY,4299 ALABAMA HIGHWAY 68,COLLINSVILLE,DEKALB,35961,0743,2565242323,CE,NO,-1,0,01,049,2003,0,20
AL,AL0111,002,504-002,GERALDINE PUBLIC LIBRARY,13543 ALABAMA HWY 227,GERALDINE,DEKALB,35974,0268,2566596663,CE,NO,-1,0,01,049,2003,0,20
AL,AL0112,002,504-003,RAINSVILLE PUBLIC LIBRARY,941 EAST MAIN STREET,RAINSVILLE,DEKALB,35986,0509,2566383311,CE,NO,-1,0,01,049,2003,0,20
AL,AL0113,003,505-000,ESCAMBIA CO. COOP. LIBRARY SYSTEM,700 EAST CHURCH STREET,ATMORE,ESCAMBIA,36502,2694,3343684130,CE,NO,-1,0,01,053,2003,0,20
AL,AL0114,002,505-001,ATMORE PUBLIC LIBRARY,700 EAST CHURCH STREET,ATMORE,ESCAMBIA,36502,2694,3343685234,CE,NO,-1,0,01,053,2003,0,20
AL,AL0115,002,505-002,BREWTON PUBLIC LIBRARY,206 WEST JACKSON STREET,BREWTON,ESCAMBIA,36426,1518,3348674626,CE,NO,-1,0,01,053,2003,0,20
AL,AL0116,002,505-003,FLOMATON PUBLIC LIBRARY,608 MCCURDY STREET,FLOMATON,ESCAMBIA,36441,1017,3342963552,CE,NO,-1,0,01,053,2003,0,20
AL,AL0117,002,506-000,GADSDEN-ETOWAH CO. PUBLIC LIBRARY,254 COLLEGE STREET,GADSDEN,ETOWAH,35901,4135,2565494699,CE,CC,-1,0,01,055,2003,0,20
AL,AL0117,003,506-000,ALABAMA CITY PUBLIC LIBRARY,2700 WEST MEIGHAN,GADSDEN,ETOWAH,35902,1716,2565494688,BR,CC,-1,0,01,055,2003,0,20
AL,AL0117,004,506-000,CARVER MEMORIAL LIBRARY,1030 TUSCALOOSA AVENUE,GADSDEN,ETOWAH,35901,3054,2055494690,BR,CC,-1,0,01,055,2003,0,20
AL,AL0117,005,506-000,EAST GADSDEN PUBLIC LIBRARY,921 WILSON AVENUE,GADSDEN,ETOWAH,35903,1742,2055494691,BR,CC,-1,0,01,055,2003,0,20
AL,AL0118,002,999-082,ATTALLA-ETOWAH CO. PUBLIC LIBRARY,604 NORTH 4TH STREET,ATTALLA,ETOWAH,35954,2033,2565389266,CE,NC,-1,0,01,055,2003,0,20
AL,AL0119,002,506-002,RAINBOW CITY PUBLIC LIBRARY,3702 RAINBOW DRIVE,RAINBOW CITY,ETOWAH,35906,6324,2564428477,CE,NC,-1,0,01,055,2003,0,20
AL,AL0121,002,508-001,DEMOPOLIS PUBLIC LIBRARY,211 EAST WASHINGTON STREET,DEMOPOLIS,MARENGO,36732,2133,3342891595,CE,NO,-1,0,01,091,2003,0,20
AL,AL0121,003,AL0121-003,MARENGO LIBRARY SYSTEM,211 EAST WASHINGTON STREET,DEMOPOLIS,MARENGO,36732,2133,3342891595,BS,NO,-3,1,01,091,2003,0,0
AL,AL0122,002,508-002,MARENGO COUNTY PUBLIC LIBRARY,507 NORTH MAIN,LINDEN,MARENGO,36748,0519,3342952246,CE,NO,-1,0,01,091,2003,0,20
AL,AL0123,004,509-000,MARSHALL COUNTY COOPERATIVE LIBRARY,325 2ND STREET NW,ARAB,MARSHALL,35016,1225,2565860565,BS,NO,-3,1,01,095,2003,0,0
AL,AL0124,002,509-001,ARAB PUBLIC LIBRARY,325 2ND STREET NW,ARAB,MARSHALL,35016,1948,2565863366,CE,NO,-1,0,01,095,2003,0,20
AL,AL0125,002,509-002,BOAZ PUBLIC LIBRARY,205 SOUTH MAIN STREET,BOAZ,MARSHALL,35957,2026,2565938056,CE,NO,-1,0,01,095,2003,0,20
AL,AL0126,002,509-003,GUNTERSVILLE PUBLIC LIBRARY,1240 O'BRIG AVENUE,GUNTERSVILLE,MARSHALL,35976,1431,2565717595,CE,NO,-1,0,01,095,2003,0,20
AL,AL0127,002,509-004,ALBERTVILLE PUBLIC LIBRARY,JACKSON STREET,ALBERTVILLE,MARSHALL,35950,0430,2568918290,CE,NO,-1,0,01,095,2003,0,20
AL,AL0128,002,510-000,HARRISON REGIONAL LIBRARY SYSTEM,50 LESTER STREET,COLUMBIANA,SHELBY,35051,9477,2056693910,CE,NC,-1,0,01,117,2003,0,20
AL,AL0128,003,AL0128-003,CHELSEA PUBLIC LIBRARY,16623 HIGHWAY 280,CHELSEA,SHELBY,35043,0111,2056788455,BR,CC,-1,0,01,117,2003,0,20
AL,AL0129,002,510-001,ALBERT L. SCOTT LIBRARY,100 9TH STREET NW,ALABASTER,SHELBY,35007,9172,2056646822,CE,NC,-1,0,01,117,2003,0,20
AL,AL0130,002,510-002,CALERA PUBLIC LIBRARY,1241 17TH AVENUE,CALERA,SHELBY,35040,0699,2056683514,CE,NC,-1,0,01,117,2003,0,20
AL,AL0131,002,510-003,COLUMBIANA PUBLIC LIBRARY,LESTER STREET,COLUMBIANA,SHELBY,35051,1459,2056695812,CE,NC,-1,0,01,117,2003,0,20
AL,AL0132,002,510-004,HELENA PUBLIC LIBRARY,230 TUCKER ROAD,HELENA,SHELBY,35080,0262,2056648308,CE,NC,-1,0,01,117,2003,0,20
AL,AL0133,002,510-005,LALLOUISE F. MCGRAW LIBRARY,MAIN STREET,VINCENT,SHELBY,35178,0003,2056722749,CE,NC,-1,0,01,117,2003,0,20
AL,AL0134,002,510-006,PARNELL MEMORIAL LIBRARY,845 VALLEY STREET,MONTEVALLO,SHELBY,35115,3720,2056659207,CE,NC,-1,0,01,117,2003,0,20
AL,AL0135,002,510-007,PELHAM PUBLIC LIBRARY,PELHAM PARKWAY AT CUMMINGS,PELHAM,SHELBY,35124,1627,2056206418,CE,NC,-1,0,01,117,2003,0,20
AL,AL0136,002,510-008,WILSONVILLE PUBLIC LIBRARY,MAIN STREET,WILSONVILLE,SHELBY,35186,0024,2056696180,CE,NC,-1,0,01,117,2003,0,20
AL,AL0137,002,AL0137-002,NORTH SHELBY COUNTY LIBRARY,7030 MEADOWLARK DRIVE,BIRMINGHAM,SHELBY,35242,M,M,CE,NC,-1,0,01,117,2003,0,20
AL,AL0140,002,511-001,ALICEVILLE PUBLIC LIBRARY,416 3RD AVENUE NE,ALICEVILLE,PICKENS,35442,2207,2053736691,CE,NO,-1,0,01,107,2003,0,20
AL,AL0141,002,511-002,CARROLLTON PUBLIC LIBRARY,HIGHWAY 17 S,CARROLLTON,PICKENS,35447,0092,2053672142,CE,NO,-1,0,01,107,2003,0,20
AL,AL0142,002,511-003,GORDO PUBLIC LIBRARY,MAIN STREET,GORDO,PICKENS,35466,0336,2053647148,CE,NO,-1,0,01,107,2003,0,20
AL,AL0143,002,511-004,REFORM PUBLIC LIBRARY,216  1ST STREET SOUTH,REFORM,PICKENS,35481,0819,2053756240,CE,NO,-1,0,01,107,2003,0,20
AL,AL0144,002,512-000,ST. CLAIR COUNTY LIBRARY,139  5TH STREET,ASHVILLE,ST. CLAIR,35953,1663,2055943694,CE,NC,-1,0,01,115,2003,0,20
AL,AL0144,003,512-000,STEELE PUBLIC LIBRARY,US HIGHWAY 11,STEELE,ST. CLAIR,35987,5987,2055380811,BR,NO,-1,0,01,115,2003,0,20
AL,AL0145,002,512-001,ASHVILLE PUBLIC LIBRARY,6TH AVENUE,ASHVILLE,ST. CLAIR,35953,0187,2055947954,CE,NC,-1,0,01,115,2003,0,20
AL,AL0146,002,512-002,DORIS STANLEY MEMORIAL LIBRARY,2900 DANIEL DRIVE,MOODY,ST. CLAIR,35004,2239,2056402517,CE,NC,-1,0,01,115,2003,0,20
