LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,FILLER,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32
750,SELDOVIA PUBLIC LIBRARY,P.O. BOX D,SELDOVIA,99663,0189,9072347856,568,1,0,0,0,0,0,0,0,5000,0,553,5553,,,,5594,,5928,0,6351,408,171,30,700,1850,75,3883,0,79,1086,0,NO,NP,SO,               -1,568,AK0064,AK,02,93,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
760,SEWARD COMMUNITY LIBRARY,BOX 537,SEWARD,99664,1754,9072243646,5674,1,0,0,1,1,2.8,3.8,199922,8705,0,0,208627,86345,33334,119679,19692,37289,176660,27019,23175,645,537,77,2392,28600,2600,41853,200,864,11278,749,NO,CI,SO,               -1,5674,AK0065,AK,02,93,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
770,NELLIE WEYIOUANNA ILISAAVIK,P.O. box 51,SHISHMAREF,99772,0051,9076493011,466,1,0,0,0,0.4,0,0.4,5574,8705,0,0,14279,,,,2587,,14280,0,3400,30,0,39,900,2150,2,759,0,0,339,25,NO,CI,SO,               -1,466,AK0066,AK,02,93,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
780,KETTLESON MEMORIAL LIBRARY,320 HARBOR DR,SITKA,99835,7570,9077478708,8815,1,0,0,1.7,1.7,3.9,5.6,390740,10705,0,2467,403912,190220,76500,266720,56077,81160,403957,0,41617,2250,691,150,3120,83000,9600,109341,480,1320,28896,2734,NO,CO,SO,               -1,8815,AK0067,AK,02,93,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10, 0, 0
790,SKAGWAY PUBLIC LIBRARY,BOX 394,SKAGWAY,99840,0394,9079832665,735,1,0,0,0,1,0.55,1.55,49911,8705,0,0,58616,,,,8705,,58615,9838,15400,662,363,34,2068,14848,100,11678,0,406,3943,100,NO,CI,SO,               -1,735,AK0068,AK,02,93,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
800,SOLDOTNA PUBLIC LIBRARY,235 N. BINKLEY ST,SOLDOTNA,99669,7523,9072624227,10681,1,0,0,0,2,1,3,163248,8705,0,6578,178531,92972,23246,116218,31064,24671,171953,0,28466,22,564,53,3068,93600,10853,102586,0,39,27111,2440,NO,CI,SO,               -1,10681,AK0069,AK,02,93,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10, 0, 0
820,SUTTON PUBLIC LIBRARY,BOX 266,SUTTON,99674,0266,9077454467,1050,1,0,0,0,1,0.25,1.25,67284,8705,0,0,75989,,,,9352,,75989,0,7459,153,188,36,2080,6925,150,7587,100,140,4265,730,NO,CI,SO,               -1,1050,AK0070,AK,02,93,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
830,TAKOTNA COMMUNITY LIBRARY,BOX 86,TAKOTNA,99675,0085,9072982229,86,1,0,0,0,0.3,0,0.3,5353,8705,0,0,14058,,,,4160,,14058,0,4800,94,30,23,624,2392,10,5699,0,0,2168,89,NO,NP,SO,               -1,86,AK0071,AK,02,93,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
840,TALKEETNA PUBLIC LIBRARY,BOX 768,TALKEETNA,99676,0768,9077332359,1337,1,0,0,0,1,0.2,1.2,76987,8705,0,0,85692,,,,10681,,85692,0,10245,1068,245,43,2080,10612,520,11112,3,408,4662,60,NO,CI,SO,               -1,1337,AK0072,AK,02,93,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
850,TANANA COMMUNITY LIBRARY,BOX 89,TANANA,99777,0089,9073667203,406,1,0,0,0,0.2,0.1,0.3,3000,7223,0,0,10223,,,,5090,,10223,0,8849,371,397,92,720,5000,360,3755,0,250,1062,230,NO,SP,SO,               -1,406,AK0073,AK,02,93,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10,10, 0
870,TENAKEE SPRINGS PUBLIC LIBRARY,BOX 35,TENAKEE SPRINGS,99841,0035,9077362248,106,1,0,0,0,0.3,0,0.3,3797,7814,0,0,11611,,,,1563,,11611,0,5533,214,145,2,576,1440,144,2470,0,145,699,66,NO,CI,SO,               -1,106,AK0074,AK,02,93,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10,10, 0
880,TOK COMMUNITY LIBRARY,BOX 222,TOK,99780,0227,9078835623,935,1,0,0,0,0,0,0,1548,6753,0,150,8451,,,,2341,,8516,0,6271,444,161,21,520,1966,56,4681,0,43,1200,69,NO,NP,SO,               -1,935,AK0075,AK,02,93,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
900,TICASUK LIBRARY,BOX 28,UNALAKLEET,99684,0028,9076243053,732,1,0,0,0,0.4,0,0.4,7711,8705,0,1000,17416,,,,1654,,16416,0,3597,20,20,15,832,1000,200,1057,0,20,471,160,NO,CI,SO,               -1,732,AK0076,AK,02,93,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
910,VALDEZ CONSORTIUM LIBRARY,BOX 609,VALDEZ,99686,0609,9078354632,4360,1,0,0,1,1,5,6,352999,8705,0,12400,374104,216123,52494,268617,17871,74418,360906,0,36914,2461,436,164,2784,50549,1040,54449,567,894,7886,400,NO,AP,SO,               -1,4360,AK0077,AK,02,93,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
920,WASILLA PUBLIC LIBRARY,391 N MAIN,WASILLA,99687,7085,9073765913,21223,1,0,0,1.75,1.75,4.75,6.5,362161,8705,0,8000,378866,183297,61760,245057,45767,71066,361890,0,44425,821,542,96,2188,35000,2300,174864,601,2019,97319,2300,SP,CI,SO,               -1,21223,AK0078,AK,02,93,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
940,WHITTIER PUBLIC LIBRARY,BOX 749,WHITTIER,99693,0749,9074722406,279,1,0,0,0,0.5,0.5,1,15005,8705,0,0,23710,,,,3611,,23710,0,5600,300,105,48,1040,2996,100,4050,0,90,1000,216,NO,CI,SO,               -1,279,AK0079,AK,02,93,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
950,WILLOW PUBLIC LIBRARY,BOX 129,WILLOW,99688,0129,9074956424,2777,1,0,0,0,1,0.25,1.25,71405,8705,0,0,80110,,,,12211,,80110,0,10076,426,115,34,1976,7028,754,12463,18,367,5729,673,NO,CI,SO,               -1,2777,AK0080,AK,02,93,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
960,IRENE INGLE PUBLIC LIBRARY,BOX 679,WRANGELL,99929,0679,9078743535,2539,1,0,0,0,0.75,1.15,1.9,99533,8705,0,1700,109938,,,,21320,,100007,49017,36461,1511,471,66,1924,24440,1820,36808,0,701,13025,1195,NO,CI,SO,               -1,2539,AK0081,AK,02,93,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
20,AKIAK SCHOOL COMMUNITY LIBRARY,BOX 52227,AKIAK,99552,0227,9077657215,287,1,0,0,0,0.25,0.75,1,2000,4482,5123,0,11605,,,,3971,,11605,0,9005,73,235,69,1974,5488,325,3426,6,0,1092,9,NO,SC,SO,               -1,287,AK0082,AK,02,93,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
440,KENNY LAKE PUBLIC LIBRARY,HC60 BOX 306T,COPPER CENTER,99573,9704,9078223015,423,1,0,1,0,0,0.1,0.1,2336,7223,0,2069,11628,,,,3505,,10229,3902,4231,148,91,13,1327,1262,15,1612,0,100,404,0,NO,NP,MO,               -1,423,AK0085,AK,02,93,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
490,KOYUK PUBLIC LIBRARY,BOX 69,KOYUK,99753,0069,9079633971,277,1,0,0,0,0.43,0,0.43,5000,8705,0,0,13705,,,,3031,,16343,0,7000,90,60,12,884,4000,300,200,0,3,57,75,NO,CI,SO,               -1,277,AK0087,AK,02,93,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10, 0, 0
670,PILOT STATION PUBLIC LIBRARY,BOX 5130,PILOT STATION,99650,5103,9075493211,470,1,0,0,0,0.25,0,0.25,4146,6720,0,0,10866,,,,2735,,10807,0,8241,140,176,25,480,3329,363,1791,0,0,639,153,NO,CI,SO,               -1,470,AK0088,AK,02,93,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 5, 5, 5, 5,, 7, 5, 1, 0, 0, 8,10, 0
890,TULUKSAK SCHOOL/COMMUNITY LIBRARY,BOX 115,TULUKSAK,99679,0115,9076956989,371,1,0,0,0,0.25,1,1.25,2000,4482,5123,0,11605,,,,3670,,11605,0,8314,0,279,42,1734,5720,173,4156,7,15,2339,264,NO,SP,SO,               -1,371,AK0091,AK,02,93,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 1, 0, 0, 0, 8,10, 0
930,NAQIAKSRAT LIBRARY,BOX 66,WHITE MOUNTAIN,99784,0066,9076383741,182,1,0,0,0,0.95,0,0.95,1991,5000,3500,0,10491,,,,4156,,10101,0,350,0,8,8,1748,90,10,366,0,2,75,72,NO,CI,SO,               -1,182,AK0092,AK,02,93,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
85,TUZZY HIGBEE CONSORTIUM LIBRARY,P.O. Box 7337,BARROW,99723,7337,9078520246,4238,1,1,0,1,1,3,4,216979,17410,0,0,234389,144066,30253,174319,43430,16640,234389,0,21847,0,283,214,2912,6409,2635,5990,0,525,1057,130,NO,AP,MO,               -1,4238,AK0094,AK,02,93,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 5, 0, 0, 0, 8,10, 0
65,AKIACHAK SCH/COMM LIBRARY,BOX 100,AKIACHAK,99551,0100,9078254812,468,1,0,0,0,0.25,1,1.25,2000,4482,5123,0,11605,,,,3437,,13605,0,9962,0,600,69,2496,17680,43,7900,0,35,1736,200,NO,SP,SO,               -1,468,AK0095,AK,02,93,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 1, 0, 0, 0, 8, 0, 0
130,CHENEGA BAY SCH/COMM LIBRARY,Box 8001,Chenega Bay,99574,9999,9075735123,94,1,0,0,0,0.25,0,0.25,2000,6482,0,0,8482,,,,5475,,8482,0,924,0,16,6,530,467,108,640,0,3,498,330,NO,SP,SO,               -1,94,AK0096,AK,02,93,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
370,ESTHER GREENWALD LIBRARY,Box 157,Hoonah,99829,0157,9079453611,793,1,0,0,0,1,0.7,1.7,40000,8404,24985,0,73389,,,,7326,,73389,0,16644,320,830,42,2233,19789,390,13195,0,284,8546,373,NO,SC,SO,               -1,793,AK0097,AK,02,93,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
555,MOOSE PASS PUBLIC LIBRARY,Gen Del,Moose Pass,99631,9999,9072883119,111,1,0,0,0,0,0,0,0,5000,0,0,5000,,,,2972,,5000,0,6800,26,8,0,480,385,48,434,0,0,199,42,NO,NP,SO,               -1,111,AK0099,AK,02,93,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8, 0, 0
580,NIKOLAI PUBLIC LIBRARY,Box 25,Nikolai,99691,0025,9072932113,107,1,0,0,0,0.38,0,0.38,7769,8705,0,0,16474,,,,5832,,16474,0,3590,0,63,55,750,1000,100,450,0,0,127,0,NO,CI,SO,               -1,107,AK0100,AK,02,93,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10, 0, 0
710,SAND POINT SCH/COMM LIBRARY,Box 249,Sand Point,99661,0249,9073832393,1073,1,0,0,0,0.25,0,0.25,612,5741,0,0,6353,,,,1741,,6353,0,5700,40,40,36,650,3250,1440,17800,25,50,13020,75,NO,SP,SO,               -1,1073,AK0101,AK,02,93,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
AK0102,EGEGIK VILLAGE LIBRARY,P. O. BOX 29,EGEGIK,99579,9999,9072332211,122,1,0,0,0,0.25,0,0.25,5100,8705,0,0,13805,,,,11028,,12806,0,4025,50,150,25,480,1440,300,970,0,0,593,15,NO,NP,SO,               -1,122,AK0102,AK,02,93,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8, 0, 0
AK0103,TRAPPER CREEK LIBRARY,P. O. BOX 13388,TRAPPER CREEK,99683,0388,9077331546,451,1,0,0,0,0,0,0,0,5185,0,717,5902,,,,3535,,5902,0,4000,35,0,3,480,674,348,1582,0,46,987,31,NO,NP,SO,               -1,451,AK0103,AK,02,93,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 5, 0, 0, 0, 8,10, 0
100-000,Carl Elliott Regional,20 East 18th Street,Jasper,35501,  -1,2052212568,60085,1,0,0,1,3.8,0,3.8,74512,105484,10000,7432,197428,71668,9066,80734,39130,70832,190696,0,78503,833,74,146,2260,115304,819,4586,46,458,1319,4283,HQ,MJ,SO,Walker,60085,AL0001,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 7, 0, 1, 0, 0,10, 8, 0
100-001,Arley,                                 -1,Arley,35541,  -1,2053870103,338,1,0,0,0,0.5,0,0.5,5780,0,0,127,5907,,,,0,,5907,0,6439,58,1,8,974,834,104,3402,0,3,1938,496,SR,CI,SO,Winston,338,AL0002,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0, 8, 0
100-002,Cordova,130 Main Street,Cordova,35550,  -1,2054839578,2623,1,0,0,0,0.5,0,0.5,6444,0,0,0,6444,,,,0,,6444,0,5162,59,1,8,772,6470,349,11032,0,8,3655,185,SR,CI,SO,Walker,2623,AL0003,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 0, 2, 0, 0,10, 8, 0
100-003,Dora,PO Box 700,Dora,35062,  -1,2056483211,2214,1,0,0,0,1,0,1,16643,0,0,0,16643,,,,0,,16643,0,4241,59,1,8,2066,5461,39,2432,0,23,1734,762,SR,CI,SO,Walker,2214,AL0004,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0, 8, 0
100-004,Double Springs,PO Box 555,Double Springs,35553,  -1,2054892412,1138,1,0,0,0,0.75,0,0.75,14968,0,0,353,15321,,,,215,,15321,0,9348,62,30,14,1719,2807,3287,10596,0,21,3511,895,SR,CI,SO,Winston,1138,AL0005,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 0, 1, 0, 0,10, 8, 0
100-005,Haleyville,913 20th Street,Haleyville,35565,  -1,2054867450,4452,1,0,0,0,1.5,0,1.5,24401,0,0,0,24401,,,,0,,24401,0,6290,59,35,12,2380,14334,85,7701,0,98,2525,457,SR,CI,SO,Winston,4452,AL0006,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0, 8, 0
100-006,Jasper,20 East 18th Street,Jasper,35501,  -1,2052218512,13543,1,0,0,0,2.5,1,3.5,100604,0,0,5279,105883,46711,9008,55719,15735,34429,105883,0,46138,417,334,80,2530,29883,3739,107644,46,292,47665,2069,SR,CI,SO,Walker,13543,AL0007,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0, 8, 0
100-007,Lynn,City Hall,Lynn,35575,  -1,2058935250,611,1,0,0,0,0.5,0,0.5,1652,0,0,0,1652,,,,0,,1652,0,2709,59,1,8,980,1507,0,1007,0,6,739,321,SR,CI,SO,Winston,611,AL0008,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 2, 0, 0, 0, 0, 8, 0
100-008,Sumiton,Town Hall,Sumiton,35148,  -1,2056483261,2604,1,0,0,0,0.9,0,0.9,14268,0,0,0,14268,,,,0,,14268,0,8487,59,1,8,1857,6423,25,6078,0,7,3014,317,SR,CI,SO,Walker,2604,AL0009,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0, 8, 0
101-000,Cheaha Regional,111 West Coleman,Heflin,36264,  -1,2054637125,68059,0,0,2,1,4,0,4,12750,104149,0,13133,130032,73404,13388,86792,12660,30580,130032,0,10315,415,1133,11,2460,20413,856,97014,183,1146,42546,20413,HQ,MJ,MA,Cleburne,68059,AL0010,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0,, 0, 0, 0, 0, 0, 0, 8, 0
101-001,Annie L Awbrey,263 College Street,Roanoke,36274,  -1,2058632632,6362,1,0,0,0,1,2,3,65370,6437,0,2460,74267,36777,5600,42377,15537,16353,74267,0,16760,241,692,35,2072,17488,612,20236,0,128,9929,1364,SR,CI,SO,Randolph,6362,AL0011,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 8, 0
101-002,Ashland City,PO Box 296,Ashland,36251,  -1,2053543427,2034,1,0,0,0,1,0.5,1.5,14050,2697,0,1178,17925,,,,3046,,17925,0,11973,0,79,0,2034,8495,418,10523,4,358,3641,57,SR,CI,SO,Clay,2034,AL0012,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 5, 0,, 0, 0, 0, 0, 0, 0, 8, 0
999-028,B B Comer Memorial,314 North Broadway Avenue,Sylacauga,35150,2528,2052490961,12520,1,0,0,0,1,9,10,320061,14719,3037,33008,370825,170153,33272,203425,60719,70843,334987,31912,71097,515,250,171,2733,48037,8606,125577,0,121,41535,3618,NO,CI,SO,Talladega,12520,AL0013,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 8, 0
101-004,Cherokee County,310 Mary Street,Centre,35960,2026,2059275838,19543,1,0,0,0,1,1.4,2.4,33032,11848,0,1058,45938,20426,6388,26814,12847,6277,45938,0,21935,822,38,35,2000,12000,337,26226,0,88,5244,686,SR,CO,SO,Cherokee,19543,AL0014,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 8, 0
101-005,Earle A Rainwater Memorial,112 Ninth Avenue SW,Childersburg,35044,  -1,2053787239,4579,1,0,0,0,2,0,2,35531,4191,0,5581,45303,,,,9186,,45303,4623,17816,50,32,42,2017,11892,2002,28487,0,73,5504,142,SR,CI,SO,Talladega,4579,AL0015,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 8, 0
101-006,Lincoln,PO Box 196,Lincoln,35096,  -1,2057637244,2941,1,0,0,0,1,0,1,20607,2488,0,579,23674,,,,3988,,23158,0,8089,2,8,10,2000,5000,2496,18149,0,115,6000,1385,SR,CI,SO,Talladega,2941,AL0016,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 8, 0
101-007,Lineville City,PO Box 482,Lineville,36266,  -1,2053965162,2394,1,0,0,0,2,0,2,27190,2348,0,3052,32590,,,,4494,,32587,0,13136,43,93,5,1750,7632,1060,11733,15,106,6200,106,SR,CI,SO,Clay,2394,AL0017,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 5, 0,, 0, 0, 0, 5, 0, 0, 8, 0
101-008,Lucile L Morgan,PO Box 428,Heflin,36264,  -1,2054632259,2906,1,0,0,0,1,0,1,4070,2511,0,5933,12514,,,,2511,,12516,0,14269,22,113,32,812,836,133,7040,0,29,1654,201,SR,CI,SO,Cleburne,2906,AL0018,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 5, 0, 5, 0,, 0, 0, 0, 0, 0, 0, 8, 0
101-009,Oxford,213 Choccolocco Street,Oxford,36203,  -1,2058311750,9362,1,0,0,0,2,2,4,74777,9154,0,0,83931,52779,0,52779,12376,15868,81023,2908,19967,255,269,38,2119,20750,665,44191,29,86,20832,875,SR,CI,SO,Calhoun,9362,AL0019,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 8, 0
999-070,Talladega,202 South Street E,Talladega,35160,  -1,2053624211,18175,1,0,0,1,5,2,7,170461,16566,0,10456,197483,88117,16299,104416,16566,61297,182279,8600,115176,1053,450,76,2567,42108,11088,110902,40,63,26144,1406,SR,CI,SO,Talladega,18175,AL0020,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0,, 0, 0, 0, 0, 0, 0, 8, 0
999-033,Abbeville Memorial,301 Kirkland Street,Abbeville,36310,2419,2055852818,7460,1,0,0,0,1,1.1,2.1,47800,10143,0,5697,63640,21800,5000,26800,15377,14545,56722,4774,18148,77,65,0,2140,19011,655,41133,19,31,13076,0,OT,CI,SO,Henry,7460,AL0022,AL,01,93,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
515-001,Ariton,Main Street,Ariton,36311,  -1,2057622323,743,1,0,0,0.3,0.3,1,1.3,4210,1954,0,41,6205,,,,954,,5839,0,3992,0,29,1,719,275,64,2320,0,0,650,75,SR,CI,SO,Dale,743,AL0023,AL,01,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 5, 0,, 0, 0, 0, 0, 0, 0, 8, 0
