LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,C_FSCS,ELMATEXP,ELACCEXP,ELMATS,ELSVCACC,INETACC,INETUSE,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,CNTYFIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,IMP24,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32,IMP33,IMP34,IMP35,IMP36,IMP37
2250,Hayner P.L.D.,401 State Street,Alton,62002,6115,6184620677,52567,1,2,0,2.8,2.8,25.75,28.55,1398538,152752,0,210421,1761711,555611,160984,716595,231228,527301,1475124,206609,133779,3906,5190,354,11128,330049,12796,330049,18435,9041,65239,7739,ME,SD,MO,Madison,Y,0,9784,66,Y,Y,PE,52532,IL0234,IL,17,119,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2255,Hecker P.L.,151 W. Monroe,Hecker,62248,0119,6184733022,534,1,0,0,0,0.3,0,0.3,4343,2490,0,513,7346,,,,684,,7240,0,4767,4,110,6,468,920,624,1792,0,335,461,110,ME,CI,SO,Monroe,Y,0,140,0,N,Y,PI,534,IL0235,IL,17,133,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2260,Henderson County P.L.D.,208 East Main Street,Biggsville,61418,0159,3096272450,8096,1,0,1,0,1.87,0.05,1.92,111591,15897,0,10509,137997,,,,24925,,116044,0,30683,451,40,10,2184,16000,4368,44998,1046,883,20973,147,ME,SD,MO,Henderson,Y,123,8725,13,Y,Y,PI,8091,IL0236,IL,17,071,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2270,Henry P.L.,702 Front Street,Henry,61537,1527,3093642516,2591,1,0,0,0,1.95,0.95,2.9,47133,4205,0,4304,55642,30035,6794,36829,11819,12331,60979,0,22178,693,176,59,1612,17061,1820,23477,218,168,8393,321,ME,CI,SO,Marshall,Y,0,1085,1,Y,Y,PI,2589,IL0237,IL,17,123,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2280,Herrick Twp. P.L.,General Delivery,Herrick,62431,9999,6184285223,628,1,0,0,0,0.5,0,0.5,2895,808,0,1608,5311,,,,439,,5851,0,5744,18,107,2,1040,3993,182,3388,0,98,1959,192,ME,CI,SO,Shelby,Y,0,0,20,Y,Y,PE,628,IL0238,IL,17,173,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2290,Herrin City Lib.,120 North 13th Street,Herrin,62948,3233,6189426109,10857,1,0,0,1,2,1.5,3.5,101980,14171,0,12977,129128,58635,16215,74850,19221,28619,122690,6419,34104,88,185,63,2080,36775,4987,46565,2063,4873,16051,1690,ME,CI,SO,Williamson,Y,500,5000,17,Y,Y,PE,10850,IL0239,IL,17,199,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2300,Heyworth P.L.D.,119 E. Main Street,Heyworth,61745,0469,3094732313,4184,1,0,0,0,1.62,0.88,2.5,71538,5230,0,10431,87199,32014,2216,34230,17186,11804,63220,17050,17745,902,743,93,1898,25000,4290,35688,19,240,9054,669,ME,SD,SO,McLean,Y,265,225,261,Y,Y,ST,4181,IL0240,IL,17,113,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2310,Louis Latzer Mem. P.L.,1001  9th. Street,Highland,62249,0188,6186545066,8011,1,0,0,0,1.47,4.05,5.52,110917,22941,0,60216,194074,98923,2982,101905,31161,47903,180969,20889,38896,852,1090,122,2496,81894,31928,112366,6756,6686,39624,1547,ME,CI,SO,Madison,Y,600,16380,9,Y,Y,PE,8006,IL0241,IL,17,119,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2320,Highland Park P.L.,494 Laurel Avenue,Highland Park,60035,2690,8474320216,30575,1,0,0,12,14,25.45,39.45,1849545,50683,0,154684,2054912,1101441,116638,1218079,356067,307659,1881805,160504,189587,9325,4551,804,3588,364861,69940,519201,1792,4331,172884,7220,ME,CI,SO,Lake,Y,42209,134257,317,Y,Y,PE,30555,IL0242,IL,17,097,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2330,Highwood P.L.,102 Highwood Ave,Highwood,60040,1579,8474325404,5331,1,0,0,0,3.02,0.07,3.09,87413,6664,0,57362,151439,77806,11507,89313,36036,23058,148407,12180,40960,2653,897,621,2548,57962,12507,22380,374,103,5866,2223,ME,CI,SO,Lake,Y,10025,21921,137,Y,Y,PE,5327,IL0243,IL,17,097,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2340,Hillsboro P.L.,214 School St.,Hillsboro,62049,1547,2175323055,4400,1,0,0,0,1.37,1.42,2.79,2000,36223,0,35644,73867,35082,3779,38861,9758,11998,60617,17500,17309,109,292,65,2548,21744,7306,17213,15,94,5214,591,ME,CI,SO,Montgomery,Y,200,300,20,Y,Y,PI,4397,IL0244,IL,17,135,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2360,Hillside P.L.,405 North Hillside Avenue,Hillside,60162,1295,7084497510,7672,1,0,0,2.81,2.81,6.92,9.73,338325,26645,0,59333,424303,188548,40345,228893,66538,92853,388284,12738,49818,1619,1900,206,3016,69753,4061,78414,2389,1572,30437,2593,ME,CI,SO,Cook,Y,1000,11000,23,Y,Y,PE,7667,IL0245,IL,17,031,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2380,Hinsdale P.L.,20 East Maple Street,Hinsdale,60521,3432,6309861976,17498,1,0,0,8.62,8.62,17.91,26.53,1074448,32982,0,152791,1260221,664280,147192,811472,198860,180382,1190714,192572,108308,3182,1464,315,3614,240173,43501,273548,5147,7278,116309,11605,ME,CI,SO,Douglas,Y,28600,145000,30,Y,Y,ST,17486,IL0246,IL,17,041,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2390,Hodgkins P.L.D.,6500 Wenz Avenue,Hodgkins,60525,7632,7085791844,1963,1,0,0,1,2,2.02,4.02,189169,19690,0,20024,228883,88195,12753,100948,36613,51812,189373,18087,35754,2400,1472,129,1976,55000,1352,41266,12,564,13172,1563,ME,SD,SO,Cook,Y,1800,400,10,Y,Y,PI,1962,IL0247,IL,17,031,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2400,Homer Community Lib.,101 N. Main Street,Homer,61849,1223,2178962121,1264,1,0,0,0,0.73,0.02,0.75,12205,1580,2000,2466,18251,,,,2621,,11992,0,11554,61,375,16,1144,6604,104,10073,109,237,5451,101,ME,CI,SO,Champaign,Y,90,0,9,Y,Y,PI,1263,IL0248,IL,17,019,98,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 3, 0, 0, 0
2405,Homer Twp. P.L.D.,14320 W. 151st Street,Lockport,60441,6776,7083017908,21464,1,0,0,1,1,1.62,2.62,746884,26830,0,0,773714,225128,66986,292114,265804,145784,703702,16589,70832,2612,1434,159,3380,114646,351728,182278,3351,1505,105542,2153,ME,SD,SO,Will,Y,25000,9200,0,Y,Y,ST,21450,IL0249,IL,17,197,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2410,Hometown P.L.,4331 Southwest Highway,Hometown,60456,1161,7086360997,4769,1,0,0,0,1,1.5,2.5,52615,6738,0,4662,64015,37550,0,37550,16257,6681,60488,0,25286,482,707,90,2080,14040,4290,17933,0,467,2968,200,ME,CI,SO,Cook,Y,100,0,2,N,N,,4766,IL0250,IL,17,031,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2420,Homewood P.L.D.,17917 Dixie Highway,Homewood,60430,1794,7087980121,20848,1,0,0,4.35,9.65,16.57,26.22,1274262,112274,0,160766,1547302,601735,137812,739547,145576,441525,1326648,296077,121535,2516,2101,275,3380,300000,36763,259475,4994,7116,111345,3500,ME,SD,SO,Cook,Y,10000,7000,949,Y,Y,PI,20834,IL0251,IL,17,031,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2430,Hoopeston P.L.D.,110 North Fourth Street,Hoopeston,60942,1499,2172836711,10838,1,0,0,0,1.75,2.4,4.15,173941,16613,6991,215720,413265,105542,17065,122607,24602,64377,211586,2732,32747,1244,541,144,2912,49296,5772,61608,59,739,27135,4601,ME,SD,SO,Vermilion,Y,2319,28040,34,Y,Y,PE,10831,IL0252,IL,17,183,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2440,Illinois Prairie D.P.L.,208 E. Partridge Street,Metamora,61548,0770,3093674594,17749,1,5,0,1,1,5.35,6.35,321843,29443,0,25438,376724,126168,33516,159684,89495,52462,301641,5116,95948,4094,2804,179,4108,20072,4472,110910,1220,1947,37067,1904,ME,SD,MO,Woodford,Y,510,11763,161,Y,Y,ST,17737,IL0253,IL,17,203,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2450,Illiopolis/Niantic P.L.D.,6th and Mary Streets,Illiopolis,62539,0327,2174865561,2296,1,0,0,0,1.85,1.17,3.02,52823,13174,0,32852,98849,40484,2510,42994,5604,32279,80877,0,16955,147,298,29,1820,6812,1717,12356,861,1087,5060,853,ME,SD,SO,Macon,Y,606,1596,6,Y,Y,ST,2294,IL0254,IL,17,115,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2460,Indian Trails P.L.D.,355 South Schoenbeck Road,Wheeling,60090,4499,8474594100,58789,1,0,1,13.85,19.45,34.55,54,3015968,344770,0,379117,3739855,1477341,326440,1803781,357130,887663,3048574,1337311,223221,10376,4952,333,3744,302397,74831,595686,5452,1155,325824,20140,ME,SD,MO,Cook,Y,44054,217579,72,Y,Y,PE,58750,IL0255,IL,17,031,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2470,Itasca Community Lib.,500 W Irving Park Road,Itasca,60143,2093,6307731699,7585,1,0,0,3.7,3.7,11.75,15.45,662877,28884,0,90227,781988,378692,107986,486678,74648,136061,697387,235371,55594,2012,1248,183,3536,52312,6995,114945,3254,3504,46450,2820,ME,CI,SO,Douglas,Y,3281,49877,22,Y,Y,PE,7580,IL0256,IL,17,041,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2480,Jacksonville P.L.,201 W. College,Jacksonville,62650,2433,2172435435,19327,1,0,0,4,5,5.12,10.12,262351,87291,6200,50802,406644,202093,36242,238335,56078,84071,378484,0,87954,3312,2061,155,3380,78000,2660,147764,384,604,58628,4714,ME,CI,SO,Morgan,Y,1500,1800,0,Y,Y,PE,19314,IL0257,IL,17,137,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2490,Jerseyville P.L.,105 North Liberty,Jerseyville,62051,1562,6184989514,7382,1,0,0,0,1,5,6,185230,15584,0,43208,244022,104109,30898,135007,32206,60803,228016,17227,40284,790,1138,117,3588,88583,7488,97757,6165,9236,36388,3272,ME,CI,SO,Jersey,Y,300,1384,16,Y,Y,PE,7377,IL0258,IL,17,083,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2495,Johnsburg P.L.D.,3000 W. Johnsburg Rd.,McHenry,60050,2108,8153440077,10697,1,0,0,0.75,1.5,3.32,4.82,254068,13371,103994,16032,387465,90733,20225,110958,23620,40836,175414,289596,25004,689,1151,69,3120,109206,9256,83600,1589,2937,36888,3297,ME,SD,SO,McHenry,Y,25,9765,1,Y,Y,PE,10690,IL0259,IL,17,111,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2500,Johnston City P.L.,506 Washington Avenue,Johnston City,62951,1697,6189836359,3706,1,0,0,0,1.02,0.27,1.29,14419,8714,0,4556,27689,,,,492,,22686,0,15150,38,65,36,1664,16500,2522,24478,0,2710,5152,750,ME,CI,SO,Williamson,Y,0,0,2,Y,Y,PI,3704,IL0260,IL,17,199,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2510,Joliet P.L.,150 No. Ottawa St.,Joliet,60432,1132,8157402660,83189,1,1,0,8.37,8.37,45.17,53.54,2180971,131064,53554,422650,2788239,977495,94656,1072151,449345,948047,2469543,103159,357146,11872,2466,561,7384,334776,80184,522199,19849,5544,160558,8462,ME,CI,MO,Will,Y,40000,25000,1053,Y,Y,PE,83134,IL0261,IL,17,197,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2520,Jonesboro P.L.,412 South Main Street,Jonesboro,62952,0430,6188338121,1786,1,0,0,0,0.5,0,0.5,9513,2315,2000,3299,17127,,,,1638,,15589,0,6187,39,33,17,1040,2944,858,3778,0,354,1218,15,ME,CI,SO,Union,Y,65,0,6,Y,Y,PI,1785,IL0262,IL,17,181,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2526,Justice P.L.D.,7641 Oak Grove Avenue,Justice,60458,1358,7084961790,12610,1,0,0,0.93,0.93,5.16,6.09,266692,15763,0,43899,326354,98500,16511,115011,40848,71359,227218,98343,30525,615,1334,116,2964,48055,9646,56937,1900,1863,23132,1837,ME,SD,SO,Cook,Y,3063,6712,7,Y,Y,PE,12602,IL0263,IL,17,031,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2530,Kaneville P.L.D.,2S101 Harter Road,Kaneville,60144,9999,6305572441,1367,1,0,0,0.57,0.57,0.63,1.2,25978,1709,0,12000,39687,,,,9355,,46082,0,15100,570,580,60,1664,12000,5980,12000,15,100,6000,250,ME,SD,SO,Kane,Y,15,1000,1,Y,Y,PI,1366,IL0264,IL,17,089,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2540,Kankakee P.L.,304 S. Indiana Avenue,Kankakee,60901,3904,8159394564,27541,1,0,0,0.93,4.68,9.3,13.98,353328,34413,47400,106252,541393,229993,20999,250992,93365,23194,367551,74119,101447,1496,1102,250,3380,58000,16129,102039,2668,2912,38400,2050,ME,CI,SO,Kankakee,Y,5500,140,7,Y,Y,PI,27523,IL0265,IL,17,091,98,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,18, 0, 0, 0
2550,Kansas Community Mem. Lib.,107 North Front Street,Kansas,61933,0319,2179485484,1114,1,0,0,0,0.7,0.02,0.72,14773,2833,0,2855,20461,,,,4068,,18689,0,5659,54,117,15,1456,4573,1560,5182,0,668,2969,332,ME,CI,SO,Edgar,Y,183,0,12,Y,Y,PI,1113,IL0266,IL,17,045,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2560,Kewanee P.L.D.,102 South Tremont Street,Kewanee,61443,2198,3098524505,14671,1,0,0,1,4.45,6.45,10.9,209800,26339,0,74261,310400,167319,26681,194000,45000,63400,302400,1459,46099,1830,1483,135,3172,76984,9750,107484,952,957,33495,4193,ME,SD,SO,Stark,Y,250,15830,528,Y,Y,ST,14661,IL0267,IL,17,175,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2570,Kirkland P.L.,513 W. Main St.,Kirkland,60146,0189,8155226260,1011,1,0,0,0,1,0.06,1.06,11473,6163,2000,5215,24851,,,,4553,,15076,0,11488,334,158,40,1300,4447,740,6326,6,6215,3801,48,ME,CI,SO,DeKalb,Y,0,557,20,Y,Y,PE,1010,IL0268,IL,17,037,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2580,Knoxville P.L.,200 E. Main Street,Knoxville,61448,1351,3092892113,3243,1,0,0,0,0.8,0.42,1.22,24095,4054,0,8365,36514,,,,7932,,30828,4407,20660,54,239,49,1976,5979,988,12276,3,51,5610,549,ME,CI,SO,Knox,Y,0,64,1,Y,N,,3241,IL0269,IL,17,095,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2590,Lacon P.L.D.,205 Sixth Street,Lacon,61540,1244,3092462855,1986,1,0,0,0,0.67,0,0.67,17959,2482,5000,3588,29029,,,,2399,,19065,7138,11384,22,233,53,1144,7523,834,20844,7,427,9274,553,ME,SD,SO,Marshall,Y,0,0,35,Y,Y,PE,1985,IL0270,IL,17,123,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2600,Ladd P.L.D.,125 N Main St.,Ladd,61329,0307,8158943254,1582,1,0,0,0,0.95,0,0.95,18652,1978,0,1355,21985,,,,5454,,26504,0,5682,318,173,10,1768,3900,910,5536,0,246,2633,107,ME,SD,SO,Bureau,Y,103,0,4,Y,N,,1581,IL0271,IL,17,011,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2610,Ira C. Reed P.L.,302 Jackson Street,LaFayette,61449,0185,3099953042,231,1,0,0,0,0.37,0,0.37,2702,660,0,2030,5392,,,,359,,6422,0,6108,8,81,6,780,1067,130,764,0,0,518,156,ME,CI,SO,Stark,Y,115,0,46,N,N,,231,IL0272,IL,17,175,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2620,LaGrange P.L.,10 West Cossitt Avenue,LaGrange,60525,2391,7083520576,15362,1,0,0,5.5,5.5,12.76,18.26,838593,35513,0,94976,969082,459304,142469,601773,85673,142164,829610,133703,87232,1811,94,280,3588,140400,23348,164976,3582,4730,66790,2807,ME,CI,SO,Cook,Y,5600,32188,547,Y,Y,PI,15352,IL0273,IL,17,031,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2630,LaGrange Park P.L.D.,555 N. La Grange Road,LaGrange Park,60526,5644,7083520100,12861,1,0,0,4.31,5.7,7.36,13.06,765421,20686,7259,99485,892851,295325,59668,354993,72778,196410,624181,254017,78687,4129,1122,191,2912,114141,12194,143381,3259,5498,57945,4318,ME,SD,SO,Cook,Y,2843,48510,128,Y,Y,PI,12852,IL0274,IL,17,031,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2640,LaHarpe Carnegie P.L.D.,209 East Main Street,LaHarpe,61450,0506,2176597729,2502,1,0,0,0,1.2,0.25,1.45,39695,4050,814,2922,47481,,,,7107,,36382,16935,19523,8,159,56,1560,8879,4524,22426,101,414,9773,518,ME,SD,SO,Hancock,Y,369,6614,13,N,Y,PE,2500,IL0275,IL,17,067,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2650,Lake Bluff P.L.,123 Scranton Avenue,Lake Bluff,60044,2594,8472342540,5486,1,0,0,2.57,2.57,3.7,6.27,314079,6858,0,16682,337619,190578,15073,205651,81562,35471,322684,6505,47358,1592,507,156,2912,35207,7800,74355,1094,966,38179,1454,ME,CI,SO,Lake,Y,4000,1000,96,N,Y,PE,5482,IL0276,IL,17,097,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2660,Lake Forest Lib.,360 E. Deerpath,Lake Forest,60045,2252,8472340636,17836,1,0,0,8.48,8.48,18.42,26.9,1783627,32382,0,170629,1986638,944500,245583,1190083,245495,260937,1696515,229520,112389,4650,2339,400,3536,270405,59985,355647,4480,2450,150803,8467,ME,CI,SO,Lake,Y,51699,260937,1986,Y,Y,PE,17824,IL0277,IL,17,097,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2670,Lake Villa P.L.D.,1001 E. Grand Ave.,Lake Villa,60046,9154,8473567711,21889,1,0,0,6.35,12.16,11.21,23.37,1605980,50813,0,387918,2044711,674087,139120,813207,235662,355823,1404692,611670,90301,8374,3896,303,3536,145340,29221,402723,5146,5063,191837,7936,ME,SD,SO,Lake,Y,40432,167203,287,Y,Y,PE,21874,IL0278,IL,17,097,98,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
