LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,FILLER,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32
790,Skagway Public Library,P. O. Box 394,Skagway,99840,0394,9079832665,700,1,0,0,0,1,0.55,1.55,74146,8615,0,0,82761,,,,8615,,82761,0,14600,704,387,50,2068,15650,200,11443,15,390,3776,420,NO,CI,SO,-1,700,AK0068,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
800,Soldotna Public Library,235 N. Binkley St,Soldotna,99669,7523,9072624227,10479,1,0,0,0,2,1,3,162242,23615,0,9578,195435,80981,39040,120021,30647,44767,195435,0,25452,424,513,60,3068,30426,6760,99271,3,79,28762,2268,NO,CI,SO,-1,10479,AK0069,AK,02,94,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10, 0, 0
820,Sutton Public Library,P. O. Box 266,Sutton,99674,0266,9077454467,1241,1,0,0,0,1,0.25,1.25,58464,8615,0,0,67079,,,,9133,,67506,0,7701,173,237,28,1560,6264,150,7746,25,179,3925,720,NO,CI,SO,-1,1241,AK0070,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
830,Takotna Community Library,P. O. Box 86,Takotna,99675,0085,9072982229,86,1,0,0,0,0.3,0,0.3,5378,8615,0,0,13993,,,,4225,,13993,0,5029,105,185,23,624,1040,792,6232,0,0,2371,792,NO,NP,SO,-1,86,AK0071,AK,02,94,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8, 0, 0
840,Talkeetna Public Library,P. O. Box 768,Talkeetna,99676,0768,9077332359,1776,1,0,0,0,1,0.2,1.2,75225,8615,0,0,83840,,,,7287,,83840,0,10790,1098,326,40,2080,10990,520,12663,5,398,4555,300,NO,CI,SO,-1,1776,AK0072,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
850,Tanana Community Library,P. O. Box 89,Tanana,99777,0089,9073667203,374,1,0,0,0,0.2,0.1,0.3,3000,7169,0,0,10169,,,,4392,,7227,0,9116,387,412,95,480,5000,2600,3755,0,400,1088,0,NO,SP,SO,-1,374,AK0073,AK,02,94,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10, 0, 0
870,Tenakee Springs Public Library,P. O. Box 35,Tenakee Springs,99841,0035,9077362248,106,1,0,0,0,0.3,0,0.3,3797,7814,0,0,11611,,,,1565,,11611,0,5899,228,185,2,576,1560,192,2449,0,160,710,0,NO,CI,SO,-1,106,AK0074,AK,02,94,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10, 0, 0
880,Tok Community Library,P. O. Box 222,Tok,99780,0227,9078835623,935,1,0,0,0,0,0,0,0,5000,0,469,5469,,,,1823,,5505,0,6271,461,285,24,385,1644,67,3737,0,95,945,0,NO,NP,SO,-1,935,AK0075,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
900,Ticasuk Library,P. O. Box 28,Unalakleet,99684,0028,9076243053,756,1,0,0,0,0.4,0,0.4,6274,8615,5116,0,20005,,,,4932,,20005,0,4052,37,22,14,832,1115,300,1807,0,15,1213,200,NO,CI,SO,-1,756,AK0076,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
910,Valdez Consortium Library,P. O. Box 609,Valdez,99686,0609,9078354632,4301,1,0,0,1,1,5,6,367431,8615,0,12400,388446,222505,58756,281261,19130,75473,375864,0,37703,2459,486,172,2784,46806,1040,54079,525,1128,7502,400,NO,AP,SO,-1,4301,AK0077,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
920,Wasilla Public Library,391 N. Main,Wasilla,99687,7085,9073765913,23467,1,0,0,1.75,1.75,5.75,7.5,374803,8615,0,8400,391818,185260,68401,253661,45394,70510,369565,0,47706,881,582,96,2040,50428,2300,158391,415,1946,83941,2765,NO,CI,SO,-1,23467,AK0078,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
940,Whittier Public Library,P. O. Box 749,Whittier,99693,0749,9074722327,294,1,0,0,0,0.5,0.5,1,11651,8615,0,0,20266,,,,1971,,20266,0,5600,300,105,48,1040,1424,100,3183,0,90,1475,216,NO,CI,SO,-1,294,AK0079,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
950,Willow Public Library,P. O. Box 129,Willow,99688,0129,9074956424,3321,1,0,0,0,1,0.25,1.25,78600,8615,0,0,87215,,,,13100,,87215,0,10697,484,184,36,1976,8864,1716,14629,34,411,6583,610,NO,CI,SO,-1,3321,AK0080,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
960,Irene Ingle Public Library,P. O. Box 679,Wrangell,99929,0679,9078743535,2643,1,0,0,0,0.75,1.15,1.9,100650,8615,0,1700,110965,,,,23518,,109265,608397,36759,1511,490,75,1596,20065,1980,34632,0,861,10454,665,NO,CI,SO,-1,2643,AK0081,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
20,Akiak School Community Library,P. O. Box 52227,Akiak,99552,0227,9077657325,303,1,0,0,0.25,0.25,1.5,1.75,2000,6446,3904,0,12350,,,,1844,,8446,0,4000,100,360,88,2016,6570,36,3431,0,0,1457,86,NO,SC,SO,-1,303,AK0082,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
440,Kenny Lake Public Library,HC 60 Box 223,COPPER CENTER,99573,9704,9078223015,400,1,0,1,0,0,0.07,0.07,2327,7169,0,2038,11534,,,,3159,,10194,0,4313,155,97,13,1180,1568,15,1891,0,110,420,0,NO,NP,MO,-1,400,AK0085,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
490,Koyuk Public Library,P. O. Box 69,Koyuk,99753,0069,9079633971,281,1,0,0,0,0.5,0,0.5,5000,8516,0,0,13516,,,,2920,,13036,0,6300,66,92,12,816,4000,332,49,0,0,14,0,NO,CI,SO,-1,281,AK0087,AK,02,94,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 1, 0, 0, 0,10, 0, 0
670,Pilot Station Public Library,P. O. Box 5130,Pilot Station,99650,5103,9075493211,509,1,0,0,0,0.25,0,0.25,0,3812,0,0,3812,,,,669,,3812,0,2688,69,38,8,480,1989,320,1981,0,0,707,0,NO,CI,SO,-1,509,AK0088,AK,02,94,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 5, 5, 5, 5,, 7, 5, 0, 0, 0, 0, 0, 0
890,Tuluksak Sch/Comm Library,P. O. Box 115,Tuluksak,99679,0115,9076956989,353,1,0,0,0,0.25,1,1.25,2000,6446,3904,0,12350,,,,2938,,11953,0,8314,300,300,38,2152,3394,200,15100,10,20,8500,109,NO,SP,SO,-1,353,AK0091,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
930,Naqiaksrat Library,P. O. Box 66,White Mountain,99784,0066,9076383741,185,1,0,0,0,0,0,0,4543,264,79,219,5105,,,,754,,4874,632,977,25,14,3,-1,723,116,1701,27,37,493,35,NO,CI,SO,-1,185,AK0092,AK,02,94,08,4, 0, 0, 0, 0, 5, 5,11, 5, 5, 5, 5,11,11,99,99,99, 5,99,11,11, 5, 5, 5, 5,, 7, 5, 5, 5, 5,10,10, 0
85,Tuzzy Higbee Consortium Library,P.O. Box 69,Barrow,99723,7337,9078520246,5183,1,2,0,1,1,3,4,294195,25845,0,680,320720,183750,40425,224175,49800,46745,320720,0,24754,154,489,195,3252,9364,3255,8801,35,419,1553,0,NO,AP,MO,-1,5183,AK0094,AK,02,94,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 5, 0, 0, 0, 0, 0, 0
65,Akiachak Sch/Comm Library,P. O. Box 100,Akiachak,99551,0100,9078254812,468,1,0,0,0.25,0.25,1.5,1.75,2000,6446,3904,0,12350,,,,2244,,8446,0,5122,109,894,59,2256,7139,50,2498,5,15,549,55,NO,SC,SO,-1,468,AK0095,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
130,Chenega Bay Sch/Comm Library,P. O. Box 8013,Chenega Bay,99574,9999,9075735119,94,1,0,0,0,0.25,0,0.25,2000,6446,0,0,8446,,,,2142,,8446,0,613,20,27,6,480,934,114,1076,0,0,739,340,NO,SP,SO,-1,94,AK0096,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
370,Esther Greenwald Library,P. O. Box 157,Hoonah,99829,0157,9079453611,968,1,0,0,0,1,0.7,1.7,40327,8615,26095,0,75037,,,,11454,,75037,0,14852,326,822,43,2136,13782,486,11570,0,187,6990,664,NO,SC,SO,-1,968,AK0097,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
555,Moose Pass Public Library,Gen Del,Moose Pass,99631,9999,9072883111,202,1,0,0,0,0,0,0,0,5000,0,0,5000,,,,3255,,4999,0,3700,37,31,5,480,779,48,1005,0,0,461,214,NO,NP,SO,-1,202,AK0099,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
580,Nikolai Public Library,P. O. Box 25,Nikolai,99691,0025,9072932113,108,1,0,0,0,0.35,0,0.35,6890,8615,0,0,15505,,,,5388,,15936,0,3778,83,55,55,650,1000,100,250,0,0,72,0,NO,CI,SO,-1,108,AK0100,AK,02,94,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10, 0, 0
710,Sand Point Sch/Comm Library,P. O. Box 249,Sand Point,99661,0249,9073832393,1095,1,0,0,0,0.25,0,0.25,1143,5723,0,0,6866,,,,2759,,6867,0,6150,40,235,44,650,3250,1440,17800,5,14,13020,75,NO,SP,SO,-1,1095,AK0101,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
AK0102,Egegik Village Library,P. O. Box 29,Egegik,99579,9999,9072332211,122,1,0,0,0,0.3,0,0.3,4100,7964,0,0,12064,,,,8754,,12064,0,5676,175,185,20,624,550,15,345,0,0,211,5,NO,NP,SO,-1,122,AK0102,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
AK0103,Trapper Creek Library,P. O. Box 13388,Trapper Creek,99683,0388,9077331546,594,1,0,0,0,0,0,0,0,5506,0,838,6344,,,,3785,,6545,0,4136,181,54,8,605,1057,373,2477,0,98,1545,15,NO,NP,SO,-1,594,AK0103,AK,02,94,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 5, 0, 0, 0, 0, 0, 0
FSCS     32,Holy Cross Sch/Com Library,P. O. Box 210,Holy Cross,99602,0210,9074767131,277,1,0,0,0,0.25,0,0.25,0,5596,0,3352,8948,,,,4585,,8947,0,4770,0,0,10,1920,14400,5000,2589,0,0,1757,0,NO,SP,SO,-1,277,AK0104,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS     74,Tatitlek School Community Library,P. O. Box 167,Tatitlek,99677,0167,9073252252,110,1,0,0,0,0.2,0,0.2,2226,6446,0,0,8672,,,,5488,,8670,0,4000,75,120,0,528,1440,25,935,0,0,865,0,NO,SP,SO,-1,110,AK0105,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS      7,Anvik Community Library,P.O. Box 50,Anvik,99558,0050,9076636328,104,1,0,0,0,0.5,0,0.5,5000,8615,0,0,13615,,,,4855,,13516,0,320,0,0,19,1124,306,0,351,0,0,85,0,NO,CI,SO,-1,104,AK0106,AK,02,94,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
100-000,Carl Elliott Regional,20 East 18th Street,Jasper,35501,,2052212568,89723,1,0,0,1,2.8,0,2.8,69140,105203,10000,9075,193418,74195,10409,84604,36486,75692,196782,0,79686,829,1902,139,2244,210355,822,4687,76,589,1271,7813,HQ,MJ,SO,Walker,89723,AL0001,AL,01,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 1,, 7, 0, 0, 0, 0,10, 0, 0
100-001,Arley,PO Box 146,Arley,35541,,2053870103,338,1,0,0,0,0.5,0,0.5,5814,0,0,0,5814,,,,0,,5814,0,6206,58,1,8,974,954,98,3803,0,8,2111,567,ME,CI,SO,Winston,338,AL0002,AL,01,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0, 0, 0
100-002,Cordova,130 Main Street,Cordova,35550,,2054839578,2623,1,0,0,0,0.4,0,0.4,6938,0,0,0,6938,,,,0,,6939,0,5287,59,1,8,772,7403,413,12435,2,11,3993,212,ME,CI,SO,Walker,2623,AL0003,AL,01,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 0, 2, 0, 0,10, 0, 0
100-003,Dora,PO Box 700,Dora,35062,,2056483211,2214,1,0,0,0,1,0,1,16652,0,0,0,16652,,,,0,,16652,0,4558,59,1,8,2066,6248,81,2473,0,19,1854,872,ME,CI,SO,Walker,2214,AL0004,AL,01,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0, 0, 0
100-004,Double Springs,PO Box 555,Double Springs,35553,,2054892412,1138,1,0,0,0,0.75,0,0.75,16425,0,0,0,16425,,,,0,,16427,0,8630,269,30,14,1719,3212,3052,11842,0,56,0,1024,ME,CI,SO,Winston,1138,AL0005,AL,01,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0, 0, 0
100-005,Haleyville,913 20th Street,Haleyville,35565,,2054867450,4452,1,0,0,0,1,0.61,1.61,26411,0,0,0,26411,,,,0,,26411,0,6284,59,35,12,2380,13114,114,9786,0,110,3209,418,ME,CI,SO,Winston,4452,AL0006,AL,01,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 8,10, 0
100-006,Jasper,20 East 18th Street,Jasper,35501,,2052218512,13553,1,0,0,0,2,1.5,3.5,100661,0,0,4466,105127,49226,11076,60302,11045,33781,105128,0,44676,417,369,80,2530,29105,4129,103045,74,347,43379,2015,ME,CI,SO,Walker,13553,AL0007,AL,01,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0, 0, 0
100-007,Lynn,City Hall,Lynn,35575,,2058935250,611,1,0,0,0,0.5,0,0.5,1684,0,0,0,1684,,,,0,,1684,0,2760,59,1,8,980,1724,130,829,0,4,628,367,ME,CI,SO,Winston,611,AL0008,AL,01,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 2, 0, 0, 0, 0, 0, 0
100-008,Sumiton,Town Hall,Sumiton,35148,,2056483261,2604,1,0,0,0,0.75,0,0.75,17019,0,0,0,17019,,,,0,,17019,0,8717,59,1,8,1459,7349,26,6461,0,34,3285,363,ME,CI,SO,Walker,2604,AL0009,AL,01,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 1, 0, 0, 0, 0,10, 0
101-000,Cheaha Regional,111 West Coleman,Heflin,36264,,2054637125,68059,1,0,2,1,4,0,4,10000,95853,0,1227,107080,65394,11448,76842,8991,20468,106301,0,10827,461,10,11,2460,1148,927,97308,189,1166,42943,1148,HQ,MJ,MA,Cleburne,68059,AL0010,AL,01,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
101-001,Annie L. Awbrey,263 College Street,Roanoke,36274,,2058632632,6362,1,0,0,0,1,2,3,66370,7040,0,3510,76920,35000,7100,42100,22100,12720,76920,0,16843,245,764,40,2282,17545,712,19474,0,150,9397,1368,ME,CI,SO,Randolph,6362,AL0011,AL,01,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
101-002,Ashland City,PO Box 296,Ashland,36251,,2053543427,2034,1,0,0,0,1,0.5,1.5,19095,2697,3000,1343,26135,,,,6671,,26135,0,12325,0,97,0,2034,8761,839,10170,0,372,2682,59,ME,CI,SO,Clay,2034,AL0012,AL,01,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 5, 1,, 0, 0, 0, 0, 0, 0, 0, 0
999-028,B. B. Comer Memorial,314 North Broadway Avenue,Sylacauga,35150,2528,2052490961,12520,1,0,0,0,1,11.5,12.5,326143,14449,2700,24402,367694,188584,35373,223957,64354,72687,360998,0,71096,545,337,175,2733,48164,9039,130084,0,112,45209,3628,NO,CI,SO,Talladega,12520,AL0013,AL,01,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
101-004,Cherokee County,310 Mary Street,Centre,35960,2026,2059275838,19543,1,0,0,0,1,1,2,43460,11848,0,4599,59907,,,,20091,,59907,0,22489,822,42,36,1907,9800,3814,22502,0,47,5059,560,ME,CO,SO,Cherokee,19543,AL0014,AL,01,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
101-005,Earle A. Rainwater Memorial,112 Ninth Avenue SW,Childersburg,35044,,2053787239,4579,1,0,0,0,2,0,2,34180,4600,3000,4842,46622,,,,16460,,48021,579,18683,55,32,42,2122,10198,1311,19737,0,36,6404,122,ME,CI,SO,Talladega,4579,AL0015,AL,01,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
101-006,Lincoln,PO Box 196,Lincoln,35096,,2057637244,2941,1,0,0,0,1,0,1,21207,2488,3000,1121,27816,,,,7388,,27816,0,7002,2,30,17,2000,5046,2517,31336,0,263,10449,1398,ME,CI,SO,Talladega,2941,AL0016,AL,01,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
101-007,Lineville,PO Box 482,Lineville,36266,,2053965162,2394,1,0,0,0,2,1,3,22812,2274,3000,3776,31862,15547,0,15547,8237,8078,31862,0,13448,47,114,5,1750,6618,1124,8980,0,108,4444,92,ME,CI,SO,Clay,2394,AL0017,AL,01,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0,, 0, 0, 0, 0, 0, 0, 0, 0
101-008,Lucile L. Morgan Public,PO Box 428,Heflin,36264,,2054632259,2906,1,0,0,0,1,0,1,5870,2511,0,2350,10731,,,,3077,,11349,0,20511,22,138,21,832,689,234,7267,0,31,1611,166,ME,CI,SO,Cleburne,2906,AL0018,AL,01,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 2, 0, 5, 0,, 0, 0, 0, 0, 0, 0, 0, 0
101-009,Oxford,213 Choccolocco Street,Oxford,36203,,2058311750,9362,1,0,0,0,4,1,5,78200,9166,0,0,87366,55000,0,55000,12166,20200,87366,0,24342,292,360,38,2106,21000,726,52371,5,161,23768,886,ME,CI,SO,Calhoun,9362,AL0019,AL,01,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
999-070,Talladega,202 South Street E,Talladega,35160,,2053624211,18175,1,0,0,1,5,2,7,181477,20975,0,16709,219161,103389,19824,123213,54092,59012,236317,0,117510,1053,575,97,2567,42311,11149,112734,43,104,23151,1413,NO,CI,SO,Talladega,18175,AL0020,AL,01,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0,, 0, 0, 0, 0, 0, 0, 0, 0
999-033,Abbeville Memorial,301 Kirkland Street,Abbeville,36310,2419,2055852818,3173,1,0,0,0,1,1.1,2.1,47600,9014,0,10710,67324,22700,4400,27100,18729,21495,67324,0,18954,106,83,22,2172,17451,649,42326,3,40,11763,0,NO,CI,SO,Henry,3173,AL0022,AL,01,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
515-001,Ariton,Main Street,Ariton,36311,,2057622323,743,1,0,0,0,0.4,0,0.4,3723,1949,0,154,5826,,,,1149,,5826,0,4127,0,35,1,832,450,49,2972,0,0,898,123,ME,CI,SO,Dale,743,AL0023,AL,01,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 5, 0,, 0, 0, 0, 0, 0, 0, 0, 0
999-035,Blanche R. Solomon Memorial,Town Square,Headland,36345,1747,2056932706,3266,1,0,0,0,1,1.5,2.5,38972,9014,0,2890,50876,20098,4064,24162,13054,11525,48741,0,26004,476,64,30,2161,13423,1613,21539,15,11,10739,620,NO,CI,SO,Henry,3266,AL0024,AL,01,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
999-061,Tupper Lightfoot Memorial,South Main Street,Brundidge,36010,,2057352145,2472,1,0,0,0,3,0,3,18097,4150,0,115,22362,12017,934,12951,7129,5145,25225,0,15239,0,22,44,1400,4486,153,7702,25,240,2659,130,NO,CI,SO,Pike,2472,AL0025,AL,01,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
