K_DECTOP,LIB_CODE,LIB_NAME,LIB_ADDR,LIB_CITY,LIB_ZIP,LIB_ZIP4,LIB_PHONE,LIB_CNTY,C_OUT_TYP,C_MSA,C_SER_POP,LIB_NUM_BM,WEB_ADR,K_SEQ,STABR,PUB_FIPS,CNTYFIPS,YR
ND0083,ND0083-002,UNDERWOOD PUBLIC LIBRARY,P.O. BOX 304,UNDERWOOD,58576,0304,7014425481,MCLEAN,CE,NO,A,0,,002,ND,38,055,98
ND0084,ND0084-002,VALLEY CITY-BARNES COUNTY PUBLIC LIBRARY,410 NORTH CENTRAL AVENUE,VALLEY CITY,58072,2949,7018453821,BARNES,CE,NO,E,0,,002,ND,38,003,98
ND0085,ND0085-002,VELVA SCHOOL & PUBLIC LIBRARY,P.O. BOX 179,VELVA,58790,0179,7013382022,MCHENRY,CE,NO,A,0,,002,ND,38,049,98
ND0086,ND0086-002,WALHALLA PUBLIC LIBRARY,P.O. BOX 587,WALHALLA,58282,0587,7015493794,PEMBINA,CE,NO,B,0,,002,ND,38,067,98
ND0087,ND0087-002,WARD COUNTY PUBLIC LIBRARY,405 THIRD AVENUE SE,MINOT,58701,4020,7018525388,WARD,CE,CC,E,0,,002,ND,38,101,98
ND0087,ND0087-003,KENMARE BRANCH LIBRARY,P.O. BOX 104,KENMARE,58746,0104,7013854232,WARD,BR,NO,A,0,,003,ND,38,101,98
ND0087,ND0087-004,WARD COUNTY PUBLIC LIBRARY,405 THIRD AVENUE SE,MINOT,58701,4020,7018525388,WARD,BS,NO,E,1,,004,ND,38,101,98
ND0088,ND0088-002,WASHBURN PUBLIC LIBRARY,P.O. BOX 637,WASHBURN,58577,0637,7014628180,MCLEAN,CE,NO,B,0,,002,ND,38,055,98
ND0089,ND0089-002,WATT FREE LIBRARY,18 THIRD STREET NORTH,LEONARD,58052,  -1,7016452453,CASS,CE,NO,A,0,,002,ND,38,017,98
ND0090,ND0090-002,WEST DAKOTA LIBRARY,"208 MORTON, P.O. BOX 197",CARSON,58529,0197,7016223263,GRANT,CE,NO,A,0,,002,ND,38,037,98
ND0091,ND0091-002,WEST FARGO PUBLIC LIBRARY,401 SEVENTH STREET E.,WEST FARGO,58078,2899,7012820415,CASS,CE,NO,E,0,,002,ND,38,017,98
ND0092,ND0092-002,TIOGA COMMUNITY LIBRARY,210 N. MAIN ST,TIOGA,58852,3894,7016643627,WARD,BR,NO,A,0,,002,ND,38,101,98
ND0092,ND0092-003,WILLISTON COMMUNITY LIBRARY,1302 DAVIDSON DRIVE,WILLISTON,58801,3894,7017748805,WILLIAMS,CE,CC,E,0,,003,ND,38,105,98
ND0092,ND0092-004,Williston Community Library,1302 Davidson Drive,Williston,58801,3894,7017748805,WILLIAMS,BS,CC,E,1,,004,ND,38,105,98
ND0093,ND0093-002,WISHEK PUBLIC LIBRARY,P.O. BOX 26,WISKEK,58495,0026,7014522518,MCINTOSH,CE,NO,B,0,,002,ND,38,051,98
ND0094,ND094,STANTON PUBLIC LIBRARY,PO BOX 130,STANTON,58571,0130,7017453615,MERCER,CE,NO,A,0,,002,ND,38,057,98
NE0001,002C,AINSWORTH PUBLIC LIBRARY,"5TH & NORTH MAIN STREET, BOX 207",AINSWORTH,69210,0207,4023872032,BROWN,CE,NO,C,0,http://www.co.brown.ne.us/ainswort.htm#Public Libr,002,NE,31,017,98
NE0001,NE0001-003,AINSWORTH PUBLIC LIBRARY,"5TH & NORTH MAIN STREET, BOX 207",AINSWORTH,69210,0207,4023872032,BROWN,BS,NO,B,1,,003,NE,31,017,98
NE0002,003C,ALBION PUBLIC LIBRARY,437 S. 3RD,ALBION,68620,1413,4023952021,BOONE,CE,NO,C,0,,002,NE,31,011,98
NE0004,005C,SPRINGBANK TOWNSHIP LIBRARY,"115 W. 2ND,  BOX 158",ALLEN,68710,0158,-1,DIXON,CE,NO,A,0,,002,NE,31,051,98
NE0005,006C,SLAGLE MEMORIAL LIBRARY,524 BOX BUTTE AVE.,ALLIANCE,69301,3354,3087621387,BOX BUTTE,CE,NO,D,0,,002,NE,31,013,98
NE0006,007C,HOESCH MEMORIAL PUBLIC LIBRARY,"CITY PARK WEST 2ND, BOX 438",ALMA,68920,0438,3089282600,HARLAN,CE,NO,B,0,,002,NE,31,083,98
NE0008,009C,ANSLEY TOWNSHIP LIBRARY,P.O. BOX 96,ANSLEY,68814,0096,-1,CUSTER,CE,NO,A,0,,002,NE,31,041,98
NE0009,010C,Arapahoe Public Library,"302 NEBRASKA AVE., P.O. BOX 598",Arapahoe,68922,0598,3089627806,FURNAS,CE,NO,B,0,,002,NE,31,065,98
NE0010,011C,ARCADIA TOWNSHIP LIBRARY,P.O. BOX 355,ARCADIA,68815,0355,3087896346,VALLEY,CE,NO,A,0,,002,NE,31,175,98
NE0011,012C,ARLINGTON PUBLIC LIBRARY,"410 WEST ELM, BOX 37",ARLINGTON,68002,0037,4024784545,WASHINGTON,CE,NO,B,0,,002,NE,31,177,98
NE0013,014CO,ARTHUR COUNTY LIBRARY,"COURTHOUSE, BOX 254",ARTHUR,69121,0254,3087642219,ARTHUR,CE,NO,A,0,,002,NE,31,005,98
NE0014,015C,ASHLAND PUBLIC LIBRARY,207 NORTH 15TH ST.,ASHLAND,68003,1816,4029447430,SAUNDERS,CE,NO,B,0,,002,NE,31,155,98
NE0015,016C,ATKINSON TOWNSHIP LIBRARY,"113 WEST STATE STREET, BOX 238",ATKINSON,68713,0238,4029252855,HOLT,CE,NO,B,0,,002,NE,31,089,98
NE0016,017C,AUBURN PUBLIC LIBRARY,"1118--15TH STREET, BOX 324",AUBURN,68305,1862,4022744023,NEMAHA,CE,NO,D,0,,002,NE,31,127,98
NE0017,018C,ALICE M. FARR LIBRARY,1603 L Street,Aurora,68818,2307,4026942272,HAMILTON,CE,NO,D,0,http://www.hamilton.net/aurora/city/library5.htm,002,NE,31,081,98
NE0018,019C,AXTELL PUBLIC LIBRARY,"214 MAIN ST., BOX 65",AXTELL,68924,0065,3087432592,KEARNEY,CE,NO,B,0,,002,NE,31,099,98
NE0019,020C,H. R. JORDAN MEMORIAL LIBRARY,P.O. BOX 67,BANCROFT,68004,0067,4026483350,CUMING,CE,NO,B,0,,002,NE,31,039,98
NE0020,021C,BARTLEY PUBLIC LIBRARY,"411 COMMERCIAL, BOX 194",BARTLEY,69020,0194,3086923313,RED WILLOW,CE,NO,A,0,,002,NE,31,145,98
NE0021,022CO,ROCK COUNTY PUBLIC LIBRARY,"400 STATE STREET, BOX 465",BASSETT,68714,0465,4026843800,ROCK,CE,NO,C,0,,002,NE,31,149,98
NE0021,022BS,ROCK COUNTY PUBLIC LIBRARY,"400 STATE STREET, BOX 465",BASSETT,68714,0465,4026843800,ROCK,BS,NO,C,1,http://www.co.rock.ne.us/bassett.htm#facilities,003,NE,31,149,98
NE0022,023C,Battle Creek Public Library,"103 E. MAIN ST., BOX D",Battle Creek,68715,0106,4026756934,MADISON,CE,NO,A,0,,002,NE,31,119,98
NE0023,024C,BAYARD PUBLIC LIBRARY,"509 AVENUE A,  BOX B",BAYARD,69334,0676,3085861144,MORRILL,CE,NO,B,0,,002,NE,31,123,98
NE0024,025C,BEATRICE PUBLIC LIBRARY,100 NORTH 16TH,BEATRICE,68310,4152,4022233584,GAGE,CE,NO,E,0,http://www.ci.beatrice.ne.us/library/index.htm,002,NE,31,067,98
NE0025,026C,BEAVER CITY PUBLIC LIBRARY,"408--10TH ST.,  BOX 431",BEAVER CITY,68926,0431,3082684115,FURNAS,CE,NO,A,0,,002,NE,31,065,98
NE0027,028C,KARLEN MEMORIAL LIBRARY,"217 BLAINE ST., BOX 236",BEEMER,68716,0236,4025283476,CUMING,CE,NO,B,0,,002,NE,31,039,98
NE0028,029C,BELLEVUE PUBLIC LIBRARY,1003 LINCOLN RD,BELLEVUE,68005,3199,4022933157,SARPY,CE,NC,F,0,,002,NE,31,153,98
NE0029,030U,BENKELMAN WOMEN'S CLUB LIBRARY,P.O. BOX 53,BENKELMAN,69021,0053,-1,DUNDY,CE,NO,B,0,,002,NE,31,057,98
NE0030,031C,Bennington Public Library,"15505 Warehouse St., Box 32",Bennington,68007,0032,4022382201,DOUGLAS,CE,NC,A,0,,002,NE,31,055,98
NE0031,033C,BLAIR PUBLIC LIBRARY,210 SOUTH 17TH STREET,BLAIR,68008,2055,4024263617,WASHINGTON,CE,NO,D,0,http://www.washcone.com/library/index.html,002,NE,31,177,98
NE0032,034C,BLOOMFIELD PUBLIC LIBRARY,"201 SOUTH BROADWAY, BOX 156",BLOOMFIELD,68718,0156,4023734588,KNOX,CE,NO,B,0,,002,NE,31,107,98
NE0033,035C,BLUE HILL PUBLIC LIBRARY,"317 GAGE STREET, BOX 278",BLUE HILL,68930,0278,4027562701,WEBSTER,CE,NO,A,0,,002,NE,31,181,98
NE0034,036C,BRIDGEPORT PUBLIC LIBRARY,"722 MAIN, BOX 940",BRIDGEPORT,69336,0940,3082620326,MORRILL,CE,NO,B,0,,002,NE,31,123,98
NE0035,037C,BROADWATER PUBLIC LIBRARY,"R.R.#2, BOX 64",BROADWATER,69125,0064,-1,MORRILL,CE,NO,A,0,,002,NE,31,123,98
NE0036,038C,BROKEN BOW PUBLIC LIBRARY,626 SOUTH D STREET,BROKEN BOW,68822,2143,3088722927,CUSTER,CE,NO,C,0,,002,NE,31,041,98
NE0037,037C,Bruning Public Library,141 MAIN,Bruning,68322,0250,4023538015,THAYER,CE,NO,A,0,,002,NE,31,169,98
NE0038,040C,BRUNSWICK PUBLIC LIBRARY,P.O. BOX 11,BRUNSWICK,68720,0011,4028422105,ANTELOPE,CE,NO,A,0,,002,NE,31,003,98
NE0039,041CO,GARFIELD COUNTY LIBRARY,"110 SOUTH 7TH, BOX 307",BURWELL,68823,0307,3083464711,GARFIELD,CE,NO,B,0,,002,NE,31,071,98
NE0041,043C,BYRON PUBLIC LIBRARY,P.O. BOX 91,BYRON,68325,0091,4022368752,THAYER,CE,NO,A,0,,002,NE,31,169,98
NE0042,044C,NIGEL SPROUSE MEMORIAL LIBRARY,"102 EAST KIMBALL, BOX 277",CALLAWAY,68825,0277,3083862610,CUSTER,CE,NO,B,0,,002,NE,31,041,98
NE0043,043C,BUTLER MEMORIAL LIBRARY,"621 PENN, BOX 448",CAMBRIDGE,69022,0448,3086973836,FURNAS,CE,NO,B,0,,002,NE,31,065,98
NE0045,048C,CARROLL PUBLIC LIBRARY,P.O. BOX 215,CARROLL,68723,0215,-1,WAYNE,CE,NO,A,0,,002,NE,31,179,98
NE0046,049C,CEDAR RAPIDS PUBLIC LIBRARY,"423 WEST MAIN ST., BOX 344",CEDAR RAPIDS,68627,0344,3083580240,BOONE,CE,NO,B,0,,002,NE,31,011,98
NE0048,051C,CENTRAL CITY PUBLIC LIBRARY,1506--16TH AVENUE,CENTRAL CITY,68826,1814,3089462512,MERRICK,CE,NO,C,0,http://www.cconline.net/library.htm,002,NE,31,121,98
NE0049,052C,CERESCO COMMUNITY LIBRARY,"425 SOUTH 2ND., BOX 158",CERESCO,68017,0158,4026652112,SAUNDERS,CE,NO,A,0,http://www.co.saunders.ne.us/cerelib.htm,002,NE,31,155,98
NE0050,053C,CHADRON PUBLIC LIBRARY,507 BORDEAUX STREET,CHADRON,69337,2696,3084322891,DAWES,CE,NO,D,0,,002,NE,31,045,98
NE0051,054C,CHAPPELL MEMORIAL LIBRARY,"289 BABCOCK AVENUE, BOX 248",CHAPPELL,69129,0248,3088742626,DEUEL,CE,NO,B,0,,002,NE,31,049,98
NE0053,056T,CLARKSVILLE TOWNSHIP PUBLIC LIBRARY,P.O. BOX 223,CLARKS,68628,0223,3085482864,MERRICK,CE,NO,A,0,,002,NE,31,121,98
NE0054,057C,CLARKSON MEMORIAL LIBRARY,"120 WEST 2ND., BOX 17",CLARKSON,68629,0017,4028923235,COLFAX,CE,NO,B,0,,002,NE,31,037,98
NE0055,058C,CLAY CENTER PUBLIC LIBRARY,117 WEST EDGAR STREET,CLAY CENTER,68933,1427,4027623861,CLAY,CE,NO,A,0,,002,NE,31,035,98
NE0056,059C,CLEARWATER PUBLIC LIBRARY,P.O. BOX 143,CLEARWATER,68726,0143,4024852365,ANTELOPE,CE,NO,A,0,,002,NE,31,003,98
NE0057,060C,COLUMBUS PUBLIC LIBRARY,2504--14TH STREET,COLUMBUS,68601,4988,4025647116,PLATTE,CE,NO,F,0,http://www.megavision.net/library/,002,NE,31,141,98
NE0057,060BS,COLUMBUS PUBLIC LIBRARY,2504--14TH STREET,COLUMBUS,68601,4988,4025647116,PLATTE,BS,NO,E,1,,003,NE,31,141,98
NE0058,061C,Cook Public Library,"106 North 2nd St., Box 67",Cook,68329,0067,4028642020,JOHNSON,CE,NO,A,0,,002,NE,31,097,98
NE0059,062C,COZAD PUBLIC LIBRARY,910 MERIDIAN,COZAD,69130,1755,3087842019,DAWSON,CE,NO,C,0,,002,NE,31,047,98
NE0061,064C,CRAWFORD PUBLIC LIBRARY,601 SECOND STREET,CRAWFORD,69339,1151,3086651780,DAWES,CE,NO,B,0,,002,NE,31,045,98
NE0062,065C,CREIGHTON PUBLIC LIBRARY,"802 BRYANT AVENUE, BOX 265",CREIGHTON,68729,0265,4023585115,KNOX,CE,NO,B,0,,002,NE,31,107,98
NE0063,066C,CRETE PUBLIC LIBRARY,"305 EAST 13TH STREET, BOX 156",CRETE,68333,0156,4028263809,SALINE,CE,NO,C,0,,002,NE,31,151,98
NE0064,067C,Eastern Township Library,"206 Main, Box 196",Crofton,68730,0196,4023884915,KNOX,CE,NO,B,0,,002,NE,31,107,98
NE0065,068C,CULBERTSON PUBLIC LIBRARY,"503 NEW YORK, BOX 381",CULBERTSON,69024,0381,3082782123,HITCHCOCK,CE,NO,A,0,,002,NE,31,087,98
NE0066,069C,KLYTE BURT MEMORIAL LIBRARY,"316 CENTER AVENUE, BOX 29",CURTIS,69025,0029,3083674148,FRONTIER,CE,NO,C,0,,002,NE,31,063,98
NE0067,070C,DAKOTA CITY PUBLIC LIBRARY,"1708 BROADWAY, BOX 188",DAKOTA CITY,68731,0188,4029873778,DAKOTA,CE,NC,B,0,,002,NE,31,043,98
NE0071,076C,Daykin Public Library,"208 JEFFERSON, BOX 185",Daykin,68338,0185,4024467295,JEFFERSON,CE,NO,A,0,,002,NE,31,095,98
NE0072,077C,DESHLER PUBLIC LIBRARY,P.O. BOX 520,DESHLER,68340,0520,4023654107,THAYER,CE,NO,A,0,,002,NE,31,169,98
NE0073,078C,DeWitt Public Library,"109 N. CATAWBA, P.O. BOX 375",DeWitt,68341,0375,4026832145,SALINE,CE,NO,A,0,,002,NE,31,151,98
NE0074,080C,JOHN ROGERS MEMORIAL LIBRARY,P.O. BOX 187,DODGE,68633,0187,4026932512,DODGE,CE,NO,A,0,,002,NE,31,053,98
NE0075,081C,DORCHESTER PUBLIC LIBRARY,"6TH & WASHINGTON, BOX 268",DORCHESTER,68343,0268,-1,SALINE,CE,NO,A,0,,002,NE,31,151,98
NE0076,085C,ELGIN PUBLIC LIBRARY,"SECOND & BOWEN STREETS, BOX 239",ELGIN,68636,0239,4028432460,ANTELOPE,CE,NO,B,0,,002,NE,31,003,98
NE0078,087C,ELM CREEK PUBLIC LIBRARY,"241 NORTH TYLER, BOX 487",ELM CREEK,68836,0487,-1,BUFFALO,CE,NO,A,0,,002,NE,31,019,98
NE0079,088C,ELMWOOD PUBLIC LIBRARY,"111 WEST D ST., BOX 283",ELMWOOD,68349,0283,4029944125,CASS,CE,NO,A,0,,002,NE,31,025,98
NE0080,089C,ELWOOD PUBLIC LIBRARY,"515 RIPLEY STREET, BOX 327",ELWOOD,68937,0327,3087852035,GOSPER,CE,NO,B,0,,002,NE,31,073,98
NE0081,090C,EMERSON PUBLIC LIBRARY,"114 MAIN STREET, BOX 160",EMERSON,68733,0160,4026952449,DAKOTA,CE,NC,A,0,,002,NE,31,043,98
NE0083,093C,EXETER PUBLIC LIBRARY,"202 SOUTH EXETER AVENUE, BOX 96",EXETER,68351,0096,4022663051,FILLMORE,CE,NO,A,0,,002,NE,31,059,98
NE0084,094C,FAIRBURY PUBLIC LIBRARY,601--7TH STREET,FAIRBURY,68352,2416,4027292843,JEFFERSON,CE,NO,C,0,,002,NE,31,095,98
NE0085,095C,FAIRFIELD PUBLIC LIBRARY,"412 NORTH D STREET, BOX 217",FAIRFIELD,68938,0217,4027262220,CLAY,CE,NO,A,0,,002,NE,31,035,98
NE0086,096C,FAIRMONT PUBLIC LIBRARY,"600 F STREET, BOX 428",FAIRMONT,68354,0428,4022686081,FILLMORE,CE,NO,A,0,,002,NE,31,059,98
NE0087,097C,LYDIA BRUUN WOODS MEMORIAL LIBRARY,120 EAST 18TH STREET,FALLS CITY,68355,2199,4022452913,RICHARDSON,CE,NO,D,0,,002,NE,31,147,98
NE0088,098C,FARNAM PUBLIC LIBRARY,"313 MAIN STREET, BOX 427",FARNAM,69029,0427,-1,DAWSON,CE,NO,A,0,,002,NE,31,047,98
NE0089,099C,FRANKLIN PUBLIC LIBRARY,"1401 L STREET, BOX 243",FRANKLIN,68939,1542,3084253162,FRANKLIN,CE,NO,B,0,,002,NE,31,061,98
NE0090,100C,KEENE MEMORIAL LIBRARY,1030 NORTH BROAD STREET,FREMONT,68025,4199,4027272694,DODGE,CE,NO,E,0,http://keene.lib.ne.us/,002,NE,31,053,98
NE0091,101C,GILBERT PUBLIC LIBRARY,628 SECOND STREET,FRIEND,68359,1308,4029475081,SALINE,CE,NO,B,0,,002,NE,31,151,98
NE0092,102C,FULLERTON PUBLIC LIBRARY,"903 BROADWAY, BOX 578",FULLERTON,68638,0578,3085362382,NANCE,CE,NO,B,0,,002,NE,31,125,98
NE0093,103C,GENEVA PUBLIC LIBRARY,1043 G STREET,GENEVA,68361,2024,4027593416,FILLMORE,CE,NO,C,0,http://www.ci.geneva.ne.us/General.htm#library,002,NE,31,059,98
NE0094,104C,Genoa Public Library,"421 Willard Ave., Box 40",Genoa,68640,0040,4029932943,NANCE,CE,NO,B,0,,002,NE,31,125,98
NE0095,105C,GERING PUBLIC LIBRARY,1055 P STREET,GERING,69341,2826,3084367433,SCOTTS BLUFF,CE,NO,D,0,,002,NE,31,157,98
NE0096,106C,GIBBON PUBLIC LIBRARY,"2ND & LABARRE, BOX 309",GIBBON,68840,0309,3084685889,BUFFALO,CE,NO,B,0,,002,NE,31,019,98
NE0097,108C,GORDON CITY LIBRARY,101 WEST 5TH STREET,GORDON,69343,1260,3082821198,SHERIDAN,CE,NO,B,0,http://www.megavision.net/gordonlibrary/,002,NE,31,161,98
NE0098,109C,GOTHENBURG PUBLIC LIBRARY,1104 LAKE AVENUE,GOTHENBURG,69138,1946,3085372591,DAWSON,CE,NO,C,0,http://www.ci.gothenburg.ne.us/gov-serv.htm#librar,002,NE,31,047,98
NE0099,110C,EDITH ABBOTT MEMORIAL LIBRARY,211 NORTH WASHINGTON,GRAND ISLAND,68801,5855,3083815333,HALL,CE,NO,F,0,http://www.gi.lib.ne.us/,002,NE,31,079,98
NE0099,110BS,EDITH ABBOTT MEMORIAL LIBRARY,211 NORTH WASHINGTON,GRAND ISLAND,68801,5855,3083815333,HALL,BS,NO,E,1,,003,NE,31,079,98
NE0100,111C,HASTINGS MEMORIAL LIBRARY,"246 CENTRAL AVENUE, BOX 786",GRANT,69140,0786,3083524894,PERKINS,CE,NO,B,0,,002,NE,31,135,98
NE0102,113C,GREENWOOD PUBLIC LIBRARY,"619 MAIN STREET, BOX 29",GREENWOOD,68366,0029,4027892300,CASS,CE,NO,A,0,,002,NE,31,025,98
NE0104,115C,GRETNA PUBLIC LIBRARY,258 SOUTH MCKENNA,GRETNA,68028,7804,4023324480,SARPY,CE,NC,B,0,,002,NE,31,153,98
NE0105,116C,AULD-DOUDNA PUBLIC LIBRARY,P.O. BOX 126,GUIDE ROCK,68942,0126,-1,WEBSTER,CE,NO,A,0,,002,NE,31,181,98
NE0106,118C,HARTINGTON PUBLIC LIBRARY,"106 SOUTH BROADWAY, BOX 604",HARTINGTON,68739,0604,4022546245,CEDAR,CE,NO,D,0,http://www.ci.hartington.ne.us/ps.htm#public,002,NE,31,027,98
NE0107,119C,HARVARD PUBLIC LIBRARY,"309 N. CLAY, BOX 130",HARVARD,68944,0130,4027727101,CLAY,CE,NO,B,0,,002,NE,31,035,98
NE0108,120CO,HASTINGS PUBLIC LIBRARY,"517 WEST 4TH, BOX 849",HASTINGS,68902,0849,4024612346,ADAMS,CE,NO,F,0,http://www.hastings.lib.ne.us/,002,NE,31,001,98
NE0108,120BS,HASTINGS PUBLIC LIBRARY,"517 WEST 4TH, BOX 849",HASTINGS,68902,0849,4024612346,ADAMS,BS,NO,E,1,,003,NE,31,001,98
NE0109,121C,CRAVATH MEMORIAL LIBRARY,"243 NORTH MAIN, BOX 309",HAY SPRINGS,69347,0309,3086384541,SHERIDAN,CE,NO,A,0,,002,NE,31,161,98
NE0110,122C,HAYES CENTER PUBLIC LIBRARY,"301 TROTH STREET, BOX 174",HAYES CENTER,69032,0174,3082863411,HAYES,CE,NO,A,0,,002,NE,31,085,98
NE0111,123C,HEBRON PUBLIC LIBRARY,"146 NORTH 4TH STREET, BOX 125",HEBRON,68370,0125,4027686701,THAYER,CE,NO,B,0,http://www.ci.hebron.ne.us/general.htm#library,002,NE,31,169,98
NE0112,124C,HEMINGFORD PUBLIC LIBRARY,"812 BOX BUTTE, BOX 6",HEMINGFORD,69348,0006,3084873454,BOX BUTTE,CE,NO,B,0,http://angelfire.com/ne/hplibrary/index.html,002,NE,31,013,98
NE0113,125C,HILDRETH PUBLIC LIBRARY,"248 COMMERCIAL AVENUE, BOX 112",HILDRETH,68947,0112,3089382471,FRANKLIN,CE,NO,A,0,,002,NE,31,061,98
NE0114,127CO,PUBLIC LIBRARY SYSTEM,604 EAST AVENUE,HOLDREGE,68949,2399,3089956556,PHELPS,CE,NO,E,0,,002,NE,31,137,98
NE0114,127BS,PUBLIC LIBRARY SYSTEM,604 EAST AVENUE,HOLDREGE,68949,2399,3089956556,PHELPS,BS,NO,E,1,,003,NE,31,137,98
NE0116,129C,HOWELLS PUBLIC LIBRARY,"130 NORTH 3RD STREET, BOX 337",HOWELLS,68641,0337,4029861666,COLFAX,CE,NO,B,0,,002,NE,31,037,98
NE0117,130C,BRUUN MEMORIAL LIBRARY,"730--3RD STREET, BOX 368",HUMBOLDT,68376,0368,4028622914,RICHARDSON,CE,NO,B,0,,002,NE,31,147,98
NE0118,131C,HUMPHREY PUBLIC LIBRARY,"309 MAIN STREET, BOX 266",HUMPHREY,68642,0266,4029230957,PLATTE,CE,NO,A,0,,002,NE,31,141,98
NE0119,132CO,GRANT COUNTY LIBRARY,P.O. BOX 328,HYANNIS,69350,0328,3084582218,GRANT,CE,NO,A,0,,002,NE,31,075,98
NE0120,133C,IMPERIAL PUBLIC LIBRARY,"703 BROADWAY, BOX 728",IMPERIAL,69033,0728,3088824754,CHASE,CE,NO,C,0,,002,NE,31,029,98
NE0121,136C,KEARNEY PUBLIC LIBRARY AND INFORMATION CENTER,2020 FIRST AVENUE,KEARNEY,68847,5397,3082372638,BUFFALO,CE,NO,F,0,,002,NE,31,019,98
NE0121,136BS,KEARNEY PUBLIC LIBRARY AND INFORMATION CENTER,2020 FIRST AVENUE,KEARNEY,68847,5397,3082372638,BUFFALO,BS,NO,D,1,,003,NE,31,019,98
NE0122,137C,KIMBALL PUBLIC LIBRARY,208 SOUTH WALNUT,KIMBALL,69145,1292,3082354523,KIMBALL,CE,NO,C,0,http://www.ci.kimball.ne.us/library.htm,002,NE,31,105,98
NE0123,140C,LEIGH PUBLIC LIBRARY,P.O. BOX 158,LEIGH,68643,0158,4024872507,COLFAX,CE,NO,B,0,,002,NE,31,037,98
NE0124,141C,LEWELLEN PUBLIC LIBRARY,P.O. BOX 58,LEWELLEN,69147,0058,3087785421,GARDEN,CE,NO,A,0,,002,NE,31,069,98
NE0125,142C,LEXINGTON PUBLIC LIBRARY,"103 EAST 10TH, BOX 778",LEXINGTON,68850,0778,3083242151,DAWSON,CE,NO,D,0,http://www.lexington-ets.com/scripts/dbml.exe?temp,002,NE,31,047,98
NE0126,143C,LINCOLN CITY LIBRARIES,136 SOUTH 14TH STREET,LINCOLN,68508,1899,4024718500,LANCASTER,CE,CC,H,0,http://www.lcl.lib.ne.us/,002,NE,31,109,98
NE0126,143BR1,ANDERSON BRANCH LIBRARY,3635 TOUZALIN,LINCOLN,68507,1698,4024718540,LANCASTER,BR,CC,E,0,,003,NE,31,109,98
NE0126,143BR2,ARNOLD HEIGHTS BRANCH LIBRARY,3815 N W 54TH STREET,LINCOLN,68524,1228,4024718580,LANCASTER,BR,CC,E,0,,004,NE,31,109,98
NE0126,143BR3,BELMONT BRANCH LIBRARY,3335 NORTH 12TH STREET,LINCOLN,68521,2106,4024718590,LANCASTER,BR,CC,E,0,,005,NE,31,109,98
NE0126,143BR4,BETHANY BRANCH LIBRARY,1810 NORTH COTNER BLVD.,LINCOLN,68505,1399,4024718550,LANCASTER,BR,CC,E,0,,006,NE,31,109,98
NE0126,143BR5,GERE BRANCH LIBRARY,2400 SOUTH 56TH STREET,LINCOLN,68506,3599,4024718560,LANCASTER,BR,CC,E,0,,007,NE,31,109,98
NE0126,143BR6,SOUTH BRANCH LIBRARY,2675 SOUTH STREET,LINCOLN,68502,3099,4024718570,LANCASTER,BR,CC,E,0,,008,NE,31,109,98
NE0126,143BS,LINCOLN CITY LIBRARIES,136 SOUTH 14TH STREET,LINCOLN,68508,1899,4024718500,LANCASTER,BS,CC,E,1,,009,NE,31,109,98
NE0128,145C,LITCHFIELD PUBLIC LIBRARY,P.O. BOX 79,LITCHFIELD,68852,0079,-1,SHERMAN,CE,NO,A,0,,002,NE,31,163,98
NE0129,146C,NANCY FAWCETT MEMORIAL LIBRARY,P.O. BOX 318,LODGEPOLE,69149,0318,3084835714,CHEYENNE,CE,NO,A,0,,002,NE,31,033,98
NE0130,147C,LOUISVILLE PUBLIC LIBRARY,"217 MAIN STREET, BOX 39",LOUISVILLE,68037,0039,4022346265,CASS,CE,NO,B,0,,002,NE,31,025,98
NE0131,148C,LOUP CITY LIBRARY,"7TH AND N STREET, BOX 505",LOUP CITY,68853,0505,3087451630,SHERMAN,CE,NO,C,0,,002,NE,31,163,98
NE0132,149C,LYMAN PUBLIC LIBRARY,"313 JEFFERS ST., BOX 384",LYMAN,69352,0384,3087871366,SCOTTS BLUFF,CE,NO,A,0,,002,NE,31,157,98
NE0134,151C,LYONS PUBLIC LIBRARY,"335 MAIN STREET, BOX 198",LYONS,68038,0198,4026872485,BURT,CE,NO,B,0,,002,NE,31,021,98
NE0135,152C,MCCOOK PUBLIC LIBRARY,802 NORRIS AVENUE,MCCOOK,69001,3143,3083451906,RED WILLOW,CE,NO,E,0,,002,NE,31,145,98
NE0138,156C,SUNSHINE TOWNSHIP LIBRARY,"MAIN STREET, BOX 12",MASON CITY,68855,0012,-1,CUSTER,CE,NO,A,0,,002,NE,31,041,98
NE0139,157C,Mead Public Library,316 S. Vine St.,Mead,68041,  -1,4026246605,SAUNDERS,CE,NO,A,0,http://www.co.saunders.ne.us/library.htm,002,NE,31,155,98
NE0140,158C,MEADOW GROVE PUBLIC LIBRARY,"205 MAIN STREET, BOX 198",MEADOW GROVE,68752,0198,4026342266,MADISON,CE,NO,A,0,,002,NE,31,119,98
NE0141,159T,Brenizer Public/Kilfoil Township LIbrary,P.O. Box 8,Merna,68856,0008,3086432268,CUSTER,CE,NO,A,0,,002,NE,31,041,98
NE0142,160C,WEBERMEIER MEMORIAL LIBRARY,"617--2ND STREET, BOX 705",MILFORD,68405,0705,4027612937,SEWARD,CE,NO,B,0,,002,NE,31,159,98
